advertiser_id,campaign_id,adgroup_id,ad_id,video_id,stat_time_hour,timezone_offset,device_type,inventory_type,creative_type,video_length_seconds,views_2s,views_6s,views_25p,views_50p,views_75p,views_100p,avg_watch_seconds,impressions,clicks,cost,currency_code,ad_status,pipe_state,quarantine_reason,row_id,row_hash,source_file,ingested_at_utc
tt_adv_13,tt_camp_97,tt_group_25,tt_ad_481,tt_vid_1967,2025-09-26 12:00:00,+0000,UNKNOWN,TOPVIEW,SPARK_AD,90.0,44.0,27.0,61.0,25.0,32.0,10.0,14.14,193,6,0.043814,PHP,ENABLE,RECV,,row_j24hild9q01c,hash_4ncq286hh5n4cn,tiktok_20250926_12.csv,2025-09-26T13:55:00+00:00
tt_adv_3,tt_camp_80,tt_group_291,tt_ad_666,tt_vid_611,2026-01-15 13:00:00,+0000,DESKTOP,IN_FEED,IMAGE,,,,,,,,,99,4,0.119791,USD,ENABLE,VALID,,row_46jno17mbizd,hash_7e6c5d2fkwdhu8,tiktok_20260115_13.csv,2026-01-17T13:55:00+00:00
tt_adv_2,tt_camp_133,tt_group_169,tt_ad_383,tt_vid_2717,2025-12-08 23:00:00,+0000,ph0ne,SPARK,IMAGE,,,,,,,,,131,3,0.139682,AUD,ENABLE,PUB,,row_k3pj56c02sr9,hash_dcnyrdw0g5sway,tiktok_20251208_23.csv,2025-12-09T05:31:00+00:00
tt_adv_6,tt_camp_89,tt_group_190,tt_ad_127,,2025-12-13 00:00:00,+0800,PHONE,SPARK,VIDEO,90.0,103.0,24.0,82.0,79.0,74.0,20.0,29.95,423,26,0.080605,PHP,ENABLE,PUB,,row_zr4fgrc1pqr2,hash_1ba14dtl7qy0sj,tiktok_20251213_00.csv,2025-12-13T01:35:00+00:00
tt_adv_9,tt_camp_92,tt_group_363,tt_ad_22,tt_vid_2363,2025-12-12 18:00:00,+8,TABLET,SEARCH,IMAGE,,,,,,,,,117,9,0.026547,USD,ARCHIVE,QUAR,,row_9pifsu60zdr2,hash_9jcv3ui74q5lrd,tiktok_20251212_18.csv,2025-12-13T00:03:00+00:00
tt_adv_20,tt_camp_63,tt_group_196,tt_ad_1535,tt_vid_2811,2026-01-09 17:00:00,+0000,DESKTOP,SEARCH,VIDEO_AD,45.0,140.0,106.0,128.0,66.0,38.0,30.0,24.39,286,17,0.08504,USD,ENABLE,PUB,,row_1snouru6iwsb,hash_xm0u4xwnro8w6r,tiktok_20260109_17.csv,2026-01-09T17:01:00+00:00
tt_adv_15,tt_camp_93,tt_group_334,tt_ad_799,tt_vid_101,2025-12-22 14:00:00,+8,DESKTOP,TOPVIEW,IMAGE,,,,,,,,,176,17,0.284362,PHP,ENABLE,ENR,,row_8fyuq2igrhvx,hash_busl41221w73n2,tiktok_20251222_14.csv,2025-12-22T14:34:00+00:00
tt_adv_4,tt_camp_39,tt_group_5,tt_ad_730,tt_vid_1602,2025-12-12 14:00:00,,UNKNOWN,TOPVIEW,SPARK_AD,30.0,5.0,3.0,4.0,4.0,3.0,5.0,15.11,345,8,0.080284,PHP,PAUSE,QUAR,,row_d4t1rpdlhm38,hash_x80c6mih6k0h2l,tiktok_20251212_14.csv,2025-12-12T15:06:00+00:00
tt_adv_17,tt_camp_139,tt_group_396,tt_ad_1299,tt_vid_2928,2025-12-07 03:00:00,+0100,ph0ne,IN_FEED,VIDEO_AD,20.0,89.0,85.0,70.0,80.0,22.0,13.0,10.96,250,11,0.249094,PHP,ENABLE,ENR,,row_flwhn4i07rgp,hash_gb6bkky0nubcr3,tiktok_20251207_03.csv,2025-12-07T04:48:00+00:00
tt_adv_17,tt_camp_47,tt_group_58,tt_ad_1504,tt_vid_1333,2025-10-25 20:00:00,,UNKNOWN,TOPVIEW,IMAGE,30.0,,,,,,,,41,0,0.020979,SGD,ENABLE,ENR,,row_mo4bhvyro3p0,hash_6vg2te0jqs5def,tiktok_20251025_20.csv,2025-10-26T20:48:00+00:00
tt_adv_8,tt_camp_41,tt_group_218,tt_ad_1,tt_vid_597,2025-10-01 01:00:00,+0000,TABLET,SPARK,IMAGE,,,,,,,,,244,3,0.141153,PHP,ENABLE,RECV,,row_pve0lvvisc6t,hash_p72na8adsyl0pp,tiktok_20251001_01.csv,2025-10-01T07:21:00+00:00
tt_adv_13,tt_camp_10,tt_group_139,tt_ad_1517,tt_vid_276,2025-11-07 19:00:00,+0000,PHONE,IN_FEED,VIDEO,30.0,20.0,12.0,23.0,20.0,5.0,14.0,8.7,106,2,0.037168,USD,ENABLE,PUB,,row_4pt77cyk0lmu,hash_lafpl98ng47fk2,tiktok_20251107_19.csv,2025-11-07T21:11:00+00:00
tt_adv_8,tt_camp_39,tt_group_112,tt_ad_1574,tt_vid_2584,2025-11-22 01:00:00,+0100,ph0ne,TOPVIEW,IMAGE,,,,,,,,,122,3,0.04944,AUD,ENABLE,PUB,,row_zazipbx3te1b,hash_13txhbv4dt9sgn,tiktok_20251122_01.csv,2025-11-22T01:06:00+00:00
tt_adv_9,tt_camp_38,tt_group_480,tt_ad_609,tt_vid_2323,2025-12-08 02:00:00,,ph0ne,SEARCH,VIDEO,30.0,31.0,24.0,55.0,43.0,18.0,37.0,14.75,208,4,0.194849,AUD,DRAFT,RECV,,row_tpokgunaugpt,hash_wdzu6zcbebo8st,tiktok_20251208_02.csv,2025-12-08T04:28:00+00:00
tt_adv_18,tt_camp_19,tt_group_280,tt_ad_962,tt_vid_2271,2025-09-22 07:00:00,,DESKTOP,IN_FEED,VIDEO_AD,90.0,6.0,5.0,1.0,1.0,1.0,2.0,45.86,445,15,0.323125,USD,ENABLE,PUB,,row_8wm55ho86kwu,hash_uamerb7b3rxgdl,tiktok_20250922_07.csv,2025-09-22T07:05:00+00:00
tt_adv_16,tt_camp_121,tt_group_405,tt_ad_540,,2025-10-24 19:00:00,+8,DESKTOP,SPARK,IMAGE,,,,,,,,,180,3,0.178861,PHP,ENABLE,QUAR,,row_q0wg19vrgcs8,hash_r1k2260oicrekz,tiktok_20251024_19.csv,2025-10-24T21:10:00+00:00
tt_adv_5,tt_camp_7,tt_group_405,tt_ad_305,tt_vid_2556,2026-01-08 09:00:00,+0800,PHONE,SEARCH,VIDEO,,45.0,34.0,3.0,28.0,20.0,7.0,7.23,605,44,0.126374,PHP,ENABLE,RECV,,row_e5bjv4f9mki1,hash_hhb5mglmzktwxy,tiktok_20260108_09.csv,2026-01-08T09:07:00+00:00
tt_adv_18,tt_camp_135,tt_group_39,tt_ad_388,tt_vid_1368,2025-12-23 13:00:00,,DESKTOP,SPARK,IMAGE,,,,,,,,,182,0,0.154756,USD,ENABLE,ENR,,row_x0qv3dshpx1x,hash_om1fno4vmaiakw,tiktok_20251223_13.csv,2025-12-24T13:16:00+00:00
tt_adv_8,tt_camp_6,tt_group_371,tt_ad_173,tt_vid_2848,2025-09-30 13:00:00,+8,DESKTOP,SEARCH,VIDEO,30.0,31.0,15.0,19.0,15.0,5.0,10.0,7.92,80,1,0.160261,PHP,ENABLE,PUB,,row_0fb1ewtvfria,hash_padizu6ikul2qk,tiktok_20250930_13.csv,2025-09-30T19:58:00+00:00
tt_adv_15,tt_camp_102,tt_group_237,tt_ad_72,tt_vid_230,2025-10-02 00:00:00,,UNKNOWN,TOPVIEW,IMAGE,,,,,,,,,197,4,0.016166,USD,ENABLE,ENR,,row_cu3szw3aqmmz,hash_642eyzezalx2zc,tiktok_20251002_00.csv,2025-10-02T00:12:00+00:00
tt_adv_10,tt_camp_13,tt_group_411,tt_ad_855,tt_vid_865,2026-01-15 16:00:00,+0000,DESKTOP,SEARCH,VIDEO_AD,20.0,110.0,168.0,139.0,105.0,66.0,119.0,3.48,484,21,0.308385,PHP,ENABLE,ENR,,row_aowodsq40eta,hash_eyed6kt9iebaj6,tiktok_20260115_16.csv,2026-01-15T22:05:00+00:00
tt_adv_17,tt_camp_66,tt_group_372,tt_ad_961,tt_vid_2014,2025-11-22 02:00:00,,ph0ne,TOPVIEW,VIDEO_AD,6.0,122.0,137.0,222.0,112.0,104.0,,4.69,614,14,0.411324,USD,ENABLE,VALID,,row_8744olcy5gbb,hash_h9vhd3zir0ory1,tiktok_20251122_02.csv,2025-11-22T03:45:00+00:00
tt_adv_13,tt_camp_10,tt_group_391,tt_ad_94,,2025-10-26 10:00:00,+8,TABLET,SPARK,VIDEO_AD,90.0,13.0,10.0,10.0,7.0,1.0,3.0,41.3,131,3,0.022432,PHP,DRAFT,VALID,,row_6ftdyq7b3i86,hash_k96rfjz24genue,tiktok_20251026_10.csv,2025-10-28T10:58:00+00:00
tt_adv_12,tt_camp_149,tt_group_142,tt_ad_910,tt_vid_2838,2025-09-22 19:00:00,+0000,TABLET,IN_FEED,SPARK_AD,10.0,15.0,22.0,33.0,16.0,14.0,7.0,3.22,128,5,0.269284,PHP,ENABLE,QUAR,,row_1pg21r3nadg6,hash_8ao3e2htrgrogy,tiktok_20250922_19.csv,2025-09-24T19:33:00+00:00
tt_adv_7,tt_camp_53,tt_group_481,tt_ad_655,,2025-12-21 03:00:00,+0800,PHONE,SPARK,VIDEO_AD,20.0,51.0,31.0,58.0,17.0,14.0,20.0,11.39,217,7,0.263969,USD,DRAFT,ENR,,row_vuxzlez4hdkd,hash_k1ykxp0nn39dxb,tiktok_20251221_03.csv,2025-12-21T03:36:00+00:00
tt_adv_20,tt_camp_62,tt_group_320,tt_ad_281,,2025-12-28 19:00:00,+0800,TABLET,SPARK,VIDEO,45.0,81.0,71.0,31.0,24.0,81.0,12.0,12.03,209,15,0.126021,PHP,ENABLE,VALID,,row_xxxy31quir1z,hash_kybnigygnmseml,tiktok_20251228_19.csv,2025-12-28T21:32:00+00:00
tt_adv_1,tt_camp_43,tt_group_8,tt_ad_793,tt_vid_1014,2025-12-20 20:00:00,+0100,UNKNOWN,SPARK,IMAGE,,,,,,,,,513,4,0.161373,SGD,ENABLE,VALID,,row_rpoxzaq6ligh,hash_4a9il4kqb952ze,tiktok_20251220_20.csv,2025-12-20T20:01:00+00:00
tt_adv_19,tt_camp_63,tt_group_238,tt_ad_1013,,2025-11-25 12:00:00,+0100,DESKTOP,SEARCH,IMAGE,,,,,,,,,124,2,0.097038,PHP,ENABLE,QUAR,,row_6ugd13dtuw0z,hash_gfr7tpuyj1ywmg,tiktok_20251125_12.csv,2025-11-26T00:06:00+00:00
tt_adv_5,tt_camp_41,tt_group_265,tt_ad_1648,tt_vid_2455,2026-01-07 10:00:00,+8,UNKNOWN,SPARK,IMAGE,,,,,,,,,33,0,0.014359,PHP,ENABLE,RECV,,row_ogoexr2l37wa,hash_6mmjh9ul8w0txs,tiktok_20260107_10.csv,2026-01-09T10:12:00+00:00
tt_adv_11,tt_camp_51,tt_group_495,tt_ad_996,tt_vid_1395,2025-11-09 23:00:00,+0000,PHONE,SPARK,VIDEO,90.0,5.0,4.0,3.0,2.0,4.0,0.0,53.67,139,4,0.129654,EUR,ENABLE,VALID,,row_2q0f8kfzz9ru,hash_7v5ygz5b9md0ev,tiktok_20251109_23.csv,2025-11-10T05:04:00+00:00
tt_adv_10,tt_camp_5,tt_group_379,tt_ad_1083,tt_vid_1787,2025-12-04 11:00:00,+0800,DESKTOP,SEARCH,SPARK_AD,30.0,14.0,32.0,16.0,31.0,8.0,7.0,11.89,220,2,0.056244,PHP,ENABLE,ENR,,row_tqlg2wdbnwqw,hash_jsymr06cyv6zz5,tiktok_20251204_11.csv,2025-12-04T13:20:00+00:00
tt_adv_15,tt_camp_109,tt_group_379,tt_ad_229,,2025-09-26 20:00:00,+0000,DESKTOP,IN_FEED,IMAGE,,,,,,,,,607,88,0.490163,USD,ENABLE,ENR,,row_il3vnk7qtgpp,hash_l1m3aaph833n3f,tiktok_20250926_20.csv,2025-09-27T08:44:00+00:00
tt_adv_10,tt_camp_3,tt_group_27,tt_ad_1722,tt_vid_2999,2025-10-09 04:00:00,+0800,TABLET,TOPVIEW,SPARK_AD,10.0,16.0,9.0,6.0,4.0,5.0,4.0,5.56,184,0,0.095514,PHP,ENABLE,ENR,,row_qghtj4asblz9,hash_jzukbb79l49uul,tiktok_20251009_04.csv,2025-10-10T04:25:00+00:00
tt_adv_15,tt_camp_150,tt_group_56,tt_ad_1755,tt_vid_1650,2025-11-26 19:00:00,+8,ph0ne,IN_FEED,VIDEO,45.0,9.0,5.0,8.0,7.0,4.0,1.0,14.11,67,3,0.0332,PHP,ARCHIVE,QUAR,,row_zoo4w1ginlq9,hash_7rxba4k3iwsp3w,tiktok_20251126_19.csv,2025-11-27T19:11:00+00:00
tt_adv_17,tt_camp_123,tt_group_270,tt_ad_1470,,2025-11-27 12:00:00,+0100,TABLET,SPARK,SPARK_AD,90.0,47.0,64.0,46.0,41.0,15.0,34.0,46.2,165,9,0.069406,USD,LIMITED,PUB,,row_oonud1mo21t5,hash_mvcq2j7og2ju5f,tiktok_20251127_12.csv,2025-11-27T18:36:00+00:00
tt_adv_1,tt_camp_9,tt_group_127,tt_ad_1930,tt_vid_479,2025-11-29 22:00:00,+8,DESKTOP,SEARCH,SPARK_AD,,9.0,3.0,10.0,10.0,8.0,3.0,1.78,85,2,0.020171,PHP,ENABLE,PUB,,row_nksf6sbqqpyd,hash_67qtt7xap8cy12,tiktok_20251129_22.csv,2025-11-30T10:34:00+00:00
tt_adv_1,tt_camp_147,tt_group_220,tt_ad_330,tt_vid_396,2025-11-04 13:00:00,+0000,PHONE,SPARK,VIDEO,20.0,16.0,13.0,15.0,8.0,1.0,8.0,11.03,59,1,0.034725,SGD,PAUSE,ENR,,row_pev3imwzu7sv,hash_f40b9mvsslfn30,tiktok_20251104_13.csv,2025-11-05T01:03:00+00:00
tt_adv_14,tt_camp_62,tt_group_131,tt_ad_1861,tt_vid_1178,2025-12-19 03:00:00,+0000,PHONE,IN_FEED,IMAGE,,,,,,,,,98,4,0.025953,AUD,LIMITED,VALID,,row_svyq8mvg9ydu,hash_chbimksr1otcx0,tiktok_20251219_03.csv,2025-12-19T04:49:00+00:00
tt_adv_15,tt_camp_44,tt_group_417,tt_ad_1124,tt_vid_1621,2025-11-19 20:00:00,+0800,TABLET,SEARCH,IMAGE,,,,,,,,,266,10,0.03616,PHP,PAUSE,PUB,,row_3unhja6o1fp0,hash_dxq2mopcrhkuzp,tiktok_20251119_20.csv,2025-11-19T22:01:00+00:00
tt_adv_5,tt_camp_109,tt_group_371,tt_ad_1638,tt_vid_728,2025-10-20 08:00:00,,DESKTOP,SEARCH,VIDEO,45.0,57.0,32.0,37.0,23.0,4.0,18.0,13.15,192,9,0.149603,php,ENABLE,ENR,,row_06qqltuf6o1n,hash_bm6qvz0p71ohe5,tiktok_20251020_08.csv,2025-10-20T10:53:00+00:00
tt_adv_15,tt_camp_109,tt_group_102,tt_ad_1682,tt_vid_834,2025-12-12 04:00:00,+0800,PHONE,IN_FEED,IMAGE,,,,,,,,,178,3,0.105704,PHP,ENABLE,ENR,,row_quzcfeps3v80,hash_a2bd9x0n4egu7u,tiktok_20251212_04.csv,2025-12-12T04:40:00+00:00
tt_adv_2,tt_camp_132,tt_group_69,tt_ad_460,tt_vid_526,2025-10-20 06:00:00,+8,UNKNOWN,SPARK,VIDEO_AD,20.0,35.0,33.0,33.0,32.0,3.0,2.0,6.92,85,0,0.055788,PHP,PAUSE,VALID,,row_zv1jl5w8se10,hash_wvqu5o3n12zm1k,tiktok_20251020_06.csv,2025-10-20T06:55:00+00:00
tt_adv_14,tt_camp_85,tt_group_255,tt_ad_862,,2025-12-13 14:00:00,+8,ph0ne,IN_FEED,SPARK_AD,90.0,27.0,15.0,4.0,12.0,8.0,5.0,8.94,99,3,0.100967,PHP,ENABLE,ENR,,row_nlg41aoythdh,hash_o2qge3iwna7zcl,tiktok_20251213_14.csv,2025-12-14T14:06:00+00:00
tt_adv_2,tt_camp_5,tt_group_464,tt_ad_1220,tt_vid_2230,2026-01-07 16:00:00,+0100,DESKTOP,SEARCH,IMAGE,,,,,,,,,149,4,0.107046,SGD,ENABLE,VALID,,row_f5acre9pmpwm,hash_9jolzmvrvcymg6,tiktok_20260107_16.csv,2026-01-09T16:28:00+00:00
tt_adv_10,tt_camp_146,tt_group_281,tt_ad_663,tt_vid_1443,2025-10-13 22:00:00,+0100,PHONE,SPARK,SPARK_AD,10.0,36.0,34.0,38.0,15.0,23.0,2.0,6.66,252,5,0.033038,PHP,ENABLE,ENR,,row_85knlx7egykn,hash_tre94k4bsjktln,tiktok_20251013_22.csv,2025-10-14T22:02:00+00:00
tt_adv_9,tt_camp_138,tt_group_491,tt_ad_808,tt_vid_1979,2025-12-07 14:00:00,+0100,DESKTOP,IN_FEED,VIDEO_AD,90.0,14.0,7.0,12.0,8.0,8.0,1.0,54.83,61,1,0.020568,SGD,ENABLE,PUB,,row_dtak5rhfsjbq,hash_39ebtdswyrxxd0,tiktok_20251207_14.csv,2025-12-08T14:59:00+00:00
tt_adv_10,tt_camp_67,tt_group_73,tt_ad_1509,tt_vid_8,2025-09-19 13:00:00,+0800,UNKNOWN,SPARK,VIDEO_AD,30.0,50.0,34.0,14.0,10.0,8.0,9.0,6.24,226,5,0.076536,SGD ,ENABLE,VALID,,row_g69wlywgiatc,hash_rlrhpc675ocvm3,tiktok_20250919_13.csv,2025-09-19T13:18:00+00:00
tt_adv_1,tt_camp_109,tt_group_223,tt_ad_693,,2025-12-25 15:00:00,+0800,DESKTOP,SEARCH,IMAGE,,,,,,,,,239,5,0.076565,USD,REJECT,ENR,,row_rg57pq22g4nx,hash_irj3yq15cc9cc2,tiktok_20251225_15.csv,2025-12-25T15:09:00+00:00
tt_adv_8,tt_camp_85,tt_group_57,tt_ad_535,,2025-11-05 03:00:00,+0100,PHONE,TOPVIEW,VIDEO,,4.0,4.0,2.0,3.0,0.0,3.0,3.08,117,11,0.046066,PHP,ENABLE,VALID,,row_o5cvtd90wvyy,hash_cvie0eckbdxdw5,tiktok_20251105_03.csv,2025-11-05T05:15:00+00:00
tt_adv_17,tt_camp_21,tt_group_456,tt_ad_1237,tt_vid_1710,2025-10-15 04:00:00,+0100,ph0ne,SPARK,IMAGE,,,,,,,,,35,0,0.005073,PHP,ENABLE,VALID,,row_2643wd5uq9io,hash_r52gts7marmx1i,tiktok_20251015_04.csv,2025-10-15T06:35:00+00:00
tt_adv_15,tt_camp_114,tt_group_41,tt_ad_293,tt_vid_1341,2025-11-14 13:00:00,,PHONE,SPARK,VIDEO_AD,10.0,63.0,51.0,48.0,32.0,11.0,1.0,5.08,335,4,0.083406,PHP,ENABLE,VALID,,row_n2mjs49vf9on,hash_tdo0w8pyub1z6c,tiktok_20251114_13.csv,2025-11-14T13:37:00+00:00
tt_adv_7,tt_camp_128,tt_group_480,tt_ad_673,tt_vid_2315,2025-11-13 03:00:00,+0100,UNKNOWN,SPARK,VIDEO,15.0,29.0,71.0,39.0,53.0,63.0,22.0,4.53,140,4,0.043806,PHP,ENABLE,ENR,,row_xjko4hha5o14,hash_xnxkryxss66ung,tiktok_20251113_03.csv,2025-11-13T15:43:00+00:00
tt_adv_19,tt_camp_151,tt_group_4,tt_ad_1346,tt_vid_2693,2025-12-31 01:00:00,,ph0ne,IN_FEED,VIDEO,60.0,213.0,96.0,76.0,143.0,119.0,51.0,39.99,494,8,0.044608,PHP,ENABLE,VALID,,row_954sw4ktfrg4,hash_cei0etldar11z1,tiktok_20251231_01.csv,2026-01-02T01:17:00+00:00
tt_adv_5,tt_camp_77,tt_group_4,tt_ad_941,tt_vid_2940,2025-10-02 02:00:00,,DESKTOP,TOPVIEW,SPARK_AD,15.0,3.0,1.0,2.0,0.0,0.0,1.0,3.02,62,0,0.066131,PHP,ENABLE,VALID,,row_0vclorxkxphq,hash_un48nub7bfby77,tiktok_20251002_02.csv,2025-10-03T02:29:00+00:00
tt_adv_15,tt_camp_19,tt_group_107,tt_ad_1150,tt_vid_769,2026-01-14 16:00:00,+0000,PHONE,IN_FEED,VIDEO,6.0,98.0,135.0,66.0,46.0,43.0,19.0,3.23,1174,56,0.792364,USD,ENABLE,ENR,,row_izd0rf4om1cd,hash_93znhn1rxbtg60,tiktok_20260114_16.csv,2026-01-14T16:34:00+00:00
tt_adv_19,tt_camp_52,tt_group_34,tt_ad_449,,2025-11-27 15:00:00,,ph0ne,TOPVIEW,IMAGE,,,,,,,,,44,1,0.030582,AUD,ENABLE,QUAR,,row_b0l5xft8tses,hash_wzvfmny3l4wrnv,tiktok_20251127_15.csv,2025-11-27T21:45:00+00:00
tt_adv_12,tt_camp_106,tt_group_446,tt_ad_1267,tt_vid_1685,2025-12-27 07:00:00,+8,DESKTOP,TOPVIEW,VIDEO,20.0,11.0,9.0,6.0,4.0,12.0,1.0,10.16,109,0,0.075736,PHP,ENABLE,VALID,,row_na7dyuhwg83m,hash_dwsciw28fgrqy0,tiktok_20251227_07.csv,2025-12-29T07:35:00+00:00
tt_adv_5,tt_camp_48,tt_group_103,tt_ad_1515,,2025-10-20 15:00:00,,ph0ne,SPARK,IMAGE,,,,,,,,,227,10,0.13501,USD,ENABLE,ENR,,row_wolkpegny7e6,hash_g7b7owjkxfly4i,tiktok_20251020_15.csv,2025-10-20T21:40:00+00:00
tt_adv_1,tt_camp_86,tt_group_281,tt_ad_665,tt_vid_1417,2025-11-15 05:00:00,,PHONE,SEARCH,VIDEO,30.0,7.0,7.0,7.0,2.0,0.0,,5.21,80,4,0.028973,PHP,LIMITED,PUB,,row_vd5b3fex1uyl,hash_a0l3g63u10xxjh,tiktok_20251115_05.csv,2025-11-15T17:58:00+00:00
tt_adv_13,tt_camp_50,tt_group_224,tt_ad_399,,2025-10-03 03:00:00,+0100,TABLET,SPARK,VIDEO,8.0,27.0,18.0,23.0,8.0,16.0,6.0,3.07,115,2,0.091964,EUR,ENABLE,VALID,,row_rqbza3msk5ge,hash_vmirwcmecv7n4t,tiktok_20251003_03.csv,2025-10-04T03:49:00+00:00
tt_adv_19,tt_camp_61,tt_group_452,tt_ad_1866,tt_vid_165,2025-11-09 08:00:00,+8,ph0ne,SEARCH,SPARK_AD,20.0,40.0,39.0,13.0,6.0,24.0,17.0,15.55,172,5,0.146087,USD,ENABLE,VALID,,row_ik371ss5sehu,hash_m3so3on6fluf40,tiktok_20251109_08.csv,2025-11-09T20:53:00+00:00
tt_adv_12,tt_camp_44,tt_group_429,tt_ad_825,tt_vid_896,2025-10-30 07:00:00,+8,ph0ne,TOPVIEW,IMAGE,,,,,,,,,373,5,0.277354,PHP,ENABLE,ENR,,row_2c9bax50c55t,hash_0dedw6a8s795k7,tiktok_20251030_07.csv,2025-11-01T07:20:00+00:00
tt_adv_1,tt_camp_128,tt_group_421,tt_ad_1084,tt_vid_2117,2025-11-26 16:00:00,+8,ph0ne,SPARK,SPARK_AD,8.0,272.0,310.0,334.0,176.0,88.0,237.0,3.24,732,52,-0.175289,PHP,DRAFT,RECV,,row_betwe76bemdx,hash_nkv193b4q5hh1i,tiktok_20251126_16.csv,2025-11-26T16:38:00+00:00
tt_adv_13,tt_camp_152,tt_group_490,tt_ad_243,tt_vid_1049,2025-12-18 22:00:00,+0000,PHONE,TOPVIEW,VIDEO_AD,90.0,30.0,18.0,9.0,5.0,15.0,3.0,19.43,99,0,0.170284,php,ENABLE,RECV,,row_sne2aouvagw6,hash_h9ivqsg4zqpkqh,tiktok_20251218_22.csv,2025-12-18T23:22:00+00:00
tt_adv_20,tt_camp_139,tt_group_107,tt_ad_918,tt_vid_1222,2025-10-21 01:00:00,+0100,DESKTOP,SPARK,VIDEO_AD,15.0,37.0,25.0,26.0,12.0,7.0,6.0,10.88,351,30,0.31156,USD,ENABLE,ENR,,row_mrricg6j712f,hash_78syiumqlw3d1w,tiktok_20251021_01.csv,2025-10-21T03:45:00+00:00
tt_adv_4,tt_camp_59,tt_group_338,tt_ad_591,tt_vid_2630,2025-12-02 13:00:00,,TABLET,TOPVIEW,SPARK_AD,,26.0,22.0,23.0,15.0,22.0,12.0,,81,1,0.069514,PHP,PAUSE,QUAR,MISSING_VIDEO_DURATION,row_g3nsjiulhx4s,hash_y9xhi520f4yo25,tiktok_20251202_13.csv,2025-12-02T19:46:00+00:00
tt_adv_1,tt_camp_7,tt_group_62,tt_ad_1644,,2025-11-02 04:00:00,,ph0ne,SPARK,VIDEO_AD,12.0,16.0,6.0,11.0,12.0,15.0,2.0,5.29,77,2,0.016697,PHP,ARCHIVE,VALID,,row_21jxddom5ton,hash_vw9dbr2azy9xk4,tiktok_20251102_04.csv,2025-11-02T04:31:00+00:00
tt_adv_19,tt_camp_156,tt_group_290,tt_ad_585,tt_vid_2995,2025-12-09 15:00:00,+8,TABLET,SPARK,VIDEO,,13.0,7.0,9.0,8.0,2.0,5.0,4.93,198,4,0.340275,USD,ENABLE,PUB,,row_9cyohsqcoydp,hash_msurbsunabosbi,tiktok_20251209_15.csv,2025-12-11T15:27:00+00:00
tt_adv_17,tt_camp_118,tt_group_107,tt_ad_35,tt_vid_2498,2025-12-13 21:00:00,+8,UNKNOWN,SEARCH,SPARK_AD,90.0,61.0,42.0,46.0,60.0,37.0,2.0,63.48,312,1,0.06152,PHP,ENABLE,ENR,,row_29shgodwc1ts,hash_2dcm2unzx0oyhp,tiktok_20251213_21.csv,2025-12-14T21:15:00+00:00
tt_adv_18,tt_camp_130,tt_group_41,tt_ad_727,tt_vid_2158,2025-11-28 05:00:00,+0100,UNKNOWN,IN_FEED,SPARK_AD,15.0,30.0,28.0,9.0,2.0,33.0,8.0,7.16,65,2,0.018855,AUD,ENABLE,RECV,,row_vx4bnvz07f99,hash_354r7ufbgg5lr3,tiktok_20251128_05.csv,2025-11-28T11:36:00+00:00
tt_adv_10,tt_camp_105,tt_group_331,tt_ad_1917,,2026-01-07 09:00:00,+0000,TABLET,SPARK,IMAGE,,,,,,,,,50,0,0.038088,PHP,PAUSE,VALID,,row_kmzqigq27mtj,hash_egbzj5dw8erq3q,tiktok_20260107_09.csv,2026-01-07T10:17:00+00:00
tt_adv_4,tt_camp_126,tt_group_354,tt_ad_778,tt_vid_2,2025-11-24 07:00:00,+0800,TABLET,SPARK,SPARK_AD,10.0,5.0,7.0,5.0,3.0,10.0,4.0,5.41,58,3,0.073422,USD,ENABLE,VALID,,row_o4ww9fzvu9yk,hash_knk8qlpox88fm0,tiktok_20251124_07.csv,2025-11-26T07:42:00+00:00
tt_adv_18,tt_camp_125,tt_group_393,tt_ad_590,,2025-12-03 12:00:00,+0800,DESKTOP,TOPVIEW,VIDEO,15.0,4.0,3.0,4.0,2.0,3.0,1.0,3.71,48,0,0.042149,PHP,ENABLE,VALID,,row_xvszgk1e03sd,hash_5ekbp2hw6jmzcf,tiktok_20251203_12.csv,2025-12-03T12:30:00+00:00
tt_adv_6,tt_camp_8,tt_group_294,tt_ad_1953,tt_vid_552,2025-12-17 21:00:00,+0000,PHONE,IN_FEED,VIDEO,,78.0,62.0,65.0,49.0,39.0,36.0,,293,5,0.128863,PHP,REJECT,QUAR,MISSING_VIDEO_DURATION,row_alsm8l25ewlc,hash_h6ngq2stqvhnwz,tiktok_20251217_21.csv,2025-12-17T23:01:00+00:00
tt_adv_6,tt_camp_143,tt_group_42,tt_ad_1357,tt_vid_722,2025-10-25 15:00:00,,UNKNOWN,SPARK,VIDEO,45.0,10.0,11.0,11.0,8.0,6.0,4.0,20.26,47,3,0.031983,SGD,ENABLE,ENR,,row_xsef70dai0l5,hash_cwpz933ev1ewj2,tiktok_20251025_15.csv,2025-10-25T15:08:00+00:00
tt_adv_7,tt_camp_46,tt_group_95,tt_ad_1220,,2025-11-30 16:00:00,+8,DESKTOP,IN_FEED,VIDEO,6.0,13.0,11.0,7.0,5.0,14.0,0.0,1.34,88,0,0.016774,USD,ENABLE,VALID,,row_dc5d6vh0eekm,hash_xaqg0dddmu2ihu,tiktok_20251130_16.csv,2025-11-30T16:13:00+00:00
