account,campaign_group,campaign,creative,share_id,timeRange_start_utc,timeRange_end_utc,member_device,placement_name,creative_format,video_duration_sec,video_views,v25,v50,v75,v100,avg_watch_time_sec,impressions,clicks,spend_local,currency_code,pipeline_status,lifecycle_status,quarantine_reason,ingestion_time,row_id,row_hash,source_file,ingested_at_utc
li_acct_18,li_cg_16,li_camp_10,li_cre_800,,2026-01-14T05:00:00+00:00,2026-01-14T06:00:00+00:00,Desktop,Feed,VIDEO,20.0,91.0,82.0,68.0,30.0,18.0,5.28,398,25,0.348592,USD,RECEIVED,ARCHIVED,,2026-01-15T05:00:00+00:00,row_vnkrhgxkpafw,hash_07q5k6bejq53ia,linkedin_20260114_05.csv,2026-01-14T11:33:00+00:00
li_acct_20,,li_camp_75,li_cre_689,,2025-12-20T09:00:00+00:00,2025-12-20T10:00:00+00:00,Mobile,Right Rail,VIDEO,,82.0,47.0,49.0,15.0,25.0,4.92,409,23,0.198042,USD,ENRICHED,ACTIVE,,2025-12-20T11:00:00+00:00,row_6w5esmewta0e,hash_v8iabq3dbtegpc,linkedin_20251220_09.csv,2025-12-20T10:53:00+00:00
li_acct_5,,li_camp_84,li_cre_2512,,2026-01-15T05:00:00+00:00,2026-01-15T06:00:00+00:00,Mobile,Right Rail,CAROUSEL,,,,,,,,67,116,0.010806,PHP,QUARANTINED,ACTIVE,CLICKS_GT_IMPRESSIONS,2026-01-15T07:00:00+00:00,row_zzi6scfj6p7w,hash_ndyw6borc7r5v6,linkedin_20260115_05.csv,2026-01-15T06:37:00+00:00
li_acct_3,li_cg_75,li_camp_12,li_cre_1190,,2025-10-20T04:00:00+00:00,2025-10-20T05:00:00+00:00,Desktop,Right Rail,CAROUSEL,,,,,,,,195,4,0.593735,PHP,VALIDATED,ACTIVE,,2025-10-20T04:00:00+00:00,row_11iqqv5pyy0f,hash_vsa1df8w7v7j7j,linkedin_20251020_04.csv,2025-10-20T05:41:00+00:00
li_acct_19,,li_camp_2,li_cre_1416,li_sh_250,2025-10-29T06:00:00+00:00,2025-10-29T07:00:00+00:00,Other,Audience Network,EVENT_AD,,,,,,,,107,7,0.041201,PHP,ENRICHED,PAUSED,,2025-10-30T06:00:00+00:00,row_o2w6dtr4iuvj,hash_91rjb6x7aawd1o,linkedin_20251029_06.csv,2025-10-29T08:25:00+00:00
li_acct_14,,li_camp_77,li_cre_2786,li_sh_798,2025-12-05T06:00:00+00:00,2025-12-05T07:00:00+00:00,Moble,Feed,VIDEO,20.0,196.0,138.0,110.0,61.0,54.0,4.55,693,14,0.169154,PHP,ENRICHED,ACTIVE,,2025-12-05T06:00:00+00:00,row_nqelucodu72s,hash_irbvj5yg1vzl3s,linkedin_20251205_06.csv,2025-12-05T07:10:00+00:00
li_acct_11,,li_camp_51,li_cre_1247,,2025-10-05T12:00:00+00:00,2025-10-05T13:00:00+00:00,Other,Right Rail,MESSAGE_AD,,,,,,,,76,0,0.015912,USD,ENRICHED,ACTIVE,,2025-10-06T00:00:00+00:00,row_hxjd4txnbrkn,hash_savm0jw2f6ypxa,linkedin_20251005_12.csv,2025-10-05T12:13:00+00:00
li_acct_10,li_cg_49,li_camp_91,li_cre_1627,,2025-12-19T01:00:00+00:00,2025-12-19T02:00:00+00:00,Other,Audience Network,MESSAGE_AD,,,,,,,,112,4,0.086181,USD,ENRICHED,LIMITED,,2025-12-19T01:00:00+00:00,row_s6ooom9j3w5u,hash_gher7cau4dupc7,linkedin_20251219_01.csv,2025-12-19T01:39:00+00:00
li_acct_20,,li_camp_103,li_cre_746,li_sh_738,2025-10-20T12:00:00+00:00,2025-10-20T13:00:00+00:00,Moble,Feed,MESSAGE_AD,,,,,,,,789,4,0.217275,eur,PUBLISHED,ACTIVE,,2025-10-21T12:00:00+00:00,row_6fytjqupxw8n,hash_vasucr5khp91ja,linkedin_20251020_12.csv,2025-10-20T12:45:00+00:00
li_acct_5,li_cg_31,li_camp_23,li_cre_1679,,2025-09-21T18:00:00+00:00,2025-09-21T19:00:00+00:00,Desktop,Feed,EVENT_AD,,,,,,,,149,3,0.230531,PHP,RECEIVED,ACTIVE,,2025-09-22T18:00:00+00:00,row_e7kgmvuzj5jv,hash_7z5hqpqt3q2g2b,linkedin_20250921_18.csv,2025-09-21T19:12:00+00:00
li_acct_14,li_cg_62,li_camp_2,li_cre_25,,2025-10-05T21:00:00+00:00,2025-10-05T22:00:00+00:00,Other,Right Rail,MESSAGE_AD,,,,,,,,76,0,0.043295,PHP,ENRICHED,ACTIVE,,2025-10-05T23:00:00+00:00,row_f5swxc95yfai,hash_og7fkjrnnahw09,linkedin_20251005_21.csv,2025-10-05T21:11:00+00:00
li_acct_6,,li_camp_19,li_cre_56,li_sh_477,2025-10-09T17:00:00+00:00,2025-10-09T18:00:00+00:00,Mobile,Feed,MESSAGE_AD,,,,,,,,199,4,0.179407,PHP,VALIDATED,ACTIVE,,2025-10-09T19:00:00+00:00,row_o6apsn0yso6q,hash_x6m9ghd8jun94i,linkedin_20251009_17.csv,2025-10-10T05:37:00+00:00
li_acct_1,li_cg_59,li_camp_165,li_cre_2152,,2025-10-04T16:00:00+00:00,2025-10-04T17:00:00+00:00,Moble,Feed,SINGLE_IMAGE,,,,,,,,189,5,0.115652,PHP,PUBLISHED,PAUSED,,2025-10-04T18:00:00+00:00,row_j4pajn01kzih,hash_uhcbcp0249nd7a,linkedin_20251004_16.csv,2025-10-04T16:29:00+00:00
li_acct_13,li_cg_64,li_camp_75,li_cre_849,li_sh_566,2026-01-04T06:00:00+00:00,2026-01-04T07:00:00+00:00,Desktop,Audience Network,EVENT_AD,,,,,,,,265,14,0.158123,PHP,PUBLISHED,ACTIVE,,2026-01-04T06:00:00+00:00,row_dn2ym5wjpxih,hash_fj0pmermrehzvu,linkedin_20260104_06.csv,2026-01-05T06:38:00+00:00
li_acct_17,li_cg_19,li_camp_175,li_cre_1987,li_sh_298,2025-12-19T08:00:00+00:00,2025-12-19T09:00:00+00:00,Desktop,Feed,MESSAGE_AD,,,,,,,,103,4,0.103124,PHP,ENRICHED,ACTIVE,,2025-12-19T20:00:00+00:00,row_biev3qiwkmrs,hash_459gq57hjtj3xa,linkedin_20251219_08.csv,2025-12-20T08:14:00+00:00
li_acct_6,li_cg_37,li_camp_108,li_cre_2202,li_sh_248,2025-10-24T04:00:00+00:00,2025-10-24T05:00:00+00:00,Desktop,Feed,MESSAGE_AD,,,,,,,,346,24,0.325659,PHP,PUBLISHED,LIMITED,,2025-10-24T06:00:00+00:00,row_b6sgp28nmoa7,hash_jbdzmub6u4d6sc,linkedin_20251024_04.csv,2025-10-24T10:43:00+00:00
li_acct_13,li_cg_65,li_camp_59,li_cre_2304,li_sh_232,2025-10-27T04:00:00+00:00,2025-10-27T05:00:00+00:00,Desktop,Right Rail,EVENT_AD,,,,,,,,71,1,0.011632,USD,PUBLISHED,ACTIVE,,2025-10-27T06:00:00+00:00,row_p12penfm41tn,hash_qkvqg7rnw287lw,linkedin_20251027_04.csv,2025-10-28T04:47:00+00:00
li_acct_9,,li_camp_68,li_cre_1779,,2025-11-23T12:00:00+00:00,2025-11-23T13:00:00+00:00,Mobile,Audience Network,MESSAGE_AD,,,,,,,,427,17,0.184823,PHP,PUBLISHED,ACTIVE,,2025-11-23T14:00:00+00:00,row_tiki0u1alxp9,hash_552050o7rtn6n5,linkedin_20251123_12.csv,2025-11-25T12:29:00+00:00
li_acct_7,li_cg_72,li_camp_113,li_cre_1664,,2025-11-12T23:00:00+00:00,2025-11-13T00:00:00+00:00,Mobile,Audience Network,VIDEO,,50.0,43.0,39.0,14.0,24.0,,188,4,0.107236,PHP,ENRICHED,ACTIVE,,2025-11-13T23:00:00+00:00,row_q2dnos7vein3,hash_x7k4nbffwfzbt5,linkedin_20251112_23.csv,2025-11-12T23:01:00+00:00
li_acct_9,li_cg_58,li_camp_16,li_cre_2659,li_sh_793,2026-01-01T00:00:00+00:00,2026-01-01T01:00:00+00:00,Mobile,Audience Network,SINGLE_IMAGE,,,,,,,,155,0,0.026634,USD,VALIDATED,ACTIVE,,2026-01-01T00:00:00+00:00,row_dq3cytex3xhp,hash_vz41a17y4tx4rp,linkedin_20260101_00.csv,2026-01-01T12:05:00+00:00
li_acct_9,li_cg_50,li_camp_47,li_cre_184,,2025-11-09T15:00:00+00:00,2025-11-09T16:00:00+00:00,Desktop,Right Rail,VIDEO,,197.0,184.0,72.0,2.0,40.0,2.71,458,6,0.258137,USD,RECEIVED,ACTIVE,,2025-11-10T15:00:00+00:00,row_dnu1q1z71xw2,hash_uew15my77dxgq1,linkedin_20251109_15.csv,2025-11-09T17:43:00+00:00
li_acct_20,,li_camp_142,li_cre_704,li_sh_105,2025-12-10T14:00:00+00:00,2025-12-10T15:00:00+00:00,Desktop,Audience Network,CAROUSEL,,,,,,,,245,2,0.02671,SGD,VALIDATED,ACTIVE,,2025-12-10T14:00:00+00:00,row_0tyyayltk7tu,hash_i9r3jcq0xcdxsr,linkedin_20251210_14.csv,2025-12-10T14:04:00+00:00
li_acct_11,li_cg_27,li_camp_160,li_cre_132,li_sh_717,2025-10-09T17:00:00+00:00,2025-10-09T18:00:00+00:00,Other,Audience Network,CAROUSEL,,,,,,,,42,1,0.024581,PHP,RECEIVED,DRAFT,,2025-10-10T05:00:00+00:00,row_s0mfyn5dryea,hash_h86r00g1i4yxqa,linkedin_20251009_17.csv,2025-10-09T19:50:00+00:00
li_acct_9,li_cg_52,li_camp_29,li_cre_2596,,2025-09-19T17:00:00+00:00,2025-09-19T18:00:00+00:00,Mobile,Audience Network,EVENT_AD,,,,,,,,534,0,0.151615,USD,ENRICHED,ACTIVE,,2025-09-19T17:00:00+00:00,row_r3zi2exagwu1,hash_mpg3hlsixes1jd,linkedin_20250919_17.csv,2025-09-19T18:25:00+00:00
li_acct_16,li_cg_49,li_camp_113,li_cre_779,li_sh_136,2025-12-26T09:00:00+00:00,2025-12-26T10:00:00+00:00,Desktop,Feed,VIDEO,,40.0,24.0,13.0,9.0,4.0,2.34,581,8,0.429207,USD,PUBLISHED,PAUSED,,2025-12-26T11:00:00+00:00,row_s8y9jqajv9or,hash_2vgv9fcs60i892,linkedin_20251226_09.csv,2025-12-26T09:17:00+00:00
li_acct_1,li_cg_59,li_camp_174,li_cre_1572,,2025-11-14T21:00:00+00:00,2025-11-14T22:00:00+00:00,Other,Feed,MESSAGE_AD,,,,,,,,202,13,0.070578,PHP,ENRICHED,ACTIVE,,2025-11-14T21:00:00+00:00,row_48iuiqo9e9r1,hash_rba11x81qea741,linkedin_20251114_21.csv,2025-11-16T21:17:00+00:00
li_acct_3,,li_camp_142,li_cre_57,,2025-12-05T03:00:00+00:00,2025-12-05T04:00:00+00:00,Desktop,Feed,CAROUSEL,,,,,,,,82,0,0.05864,USD,PUBLISHED,ACTIVE,,2025-12-06T03:00:00+00:00,row_fuw3t30tvye2,hash_toionhdfq2ok2d,linkedin_20251205_03.csv,2025-12-05T15:33:00+00:00
li_acct_2,,li_camp_142,li_cre_1282,,2025-12-27T21:00:00+00:00,2025-12-27T22:00:00+00:00,Mobile,Right Rail,VIDEO,6.0,139.0,119.0,60.0,60.0,56.0,4.22,346,4,0.240583,USD,PUBLISHED,DRAFT,,2025-12-27T21:00:00+00:00,row_r3yxf2z8jwai,hash_uched996dj8lgz,linkedin_20251227_21.csv,2025-12-27T21:18:00+00:00
li_acct_13,li_cg_37,li_camp_106,li_cre_2024,,2025-11-26T23:00:00+00:00,2025-11-27T00:00:00+00:00,Other,Right Rail,VIDEO,,36.0,23.0,27.0,2.0,17.0,13.24,134,1,0.170069,USD,QUARANTINED,ACTIVE,,2025-11-27T11:00:00+00:00,row_jxxn3wvyvnsr,hash_tkf6pqvn334eqv,linkedin_20251126_23.csv,2025-11-27T23:17:00+00:00
li_acct_2,,li_camp_163,li_cre_185,,2025-12-08T15:00:00+00:00,2025-12-08T16:00:00+00:00,Mobile,Right Rail,CAROUSEL,,,,,,,,75,4,0.025383,PHP,ENRICHED,PAUSED,,2025-12-09T03:00:00+00:00,row_v18paiicg83e,hash_e4pnm03g2v4uum,linkedin_20251208_15.csv,2025-12-10T15:04:00+00:00
li_acct_10,li_cg_30,li_camp_53,li_cre_2385,,2025-12-03T21:00:00+00:00,2025-12-03T22:00:00+00:00,Desktop,Audience Network,CAROUSEL,,,,,,,,257,3,0.091704,USD,ENRICHED,ACTIVE,,2025-12-04T09:00:00+00:00,row_5cryb2p1xjnd,hash_d1144kmxiloxb1,linkedin_20251203_21.csv,2025-12-05T21:46:00+00:00
li_acct_19,li_cg_24,li_camp_4,li_cre_1298,li_sh_86,2025-11-21T14:00:00+00:00,2025-11-21T15:00:00+00:00,Mobile,Right Rail,CAROUSEL,,,,,,,,77,2,0.035546,SGD,PUBLISHED,LIMITED,,2025-11-21T14:00:00+00:00,row_5mjcsfeti79t,hash_rcyig47avns4b6,linkedin_20251121_14.csv,2025-11-21T16:45:00+00:00
li_acct_4,,li_camp_65,li_cre_2262,,2025-11-06T16:00:00+00:00,2025-11-06T17:00:00+00:00,Other,Feed,MESSAGE_AD,,,,,,,,128,6,0.074004,USD,PUBLISHED,ACTIVE,,2025-11-06T16:00:00+00:00,row_08j55762hn3z,hash_m2ntn8ibeziwq2,linkedin_20251106_16.csv,2025-11-06T16:18:00+00:00
li_acct_11,li_cg_23,li_camp_139,li_cre_2156,,2025-09-30T12:00:00+00:00,2025-09-30T13:00:00+00:00,Other,Audience Network,MESSAGE_AD,,,,,,,,217,5,0.320614,PHP,PUBLISHED,ARCHIVED,,2025-10-01T12:00:00+00:00,row_fkxi33di592g,hash_z093ktvz701swj,linkedin_20250930_12.csv,2025-09-30T12:30:00+00:00
li_acct_7,li_cg_76,li_camp_169,li_cre_1939,,2025-12-10T13:00:00+00:00,2025-12-10T14:00:00+00:00,Mobile,Right Rail,MESSAGE_AD,,,,,,,,179,4,0.359193,USD,ENRICHED,ACTIVE,,2025-12-11T13:00:00+00:00,row_rvbuvdqewq4f,hash_llh9ou9jefqv2b,linkedin_20251210_13.csv,2025-12-10T14:02:00+00:00
li_acct_3,,li_camp_160,li_cre_1500,li_sh_673,2025-11-19T23:00:00+00:00,2025-11-20T00:00:00+00:00,Desktop,Feed,CAROUSEL,,,,,,,,55,0,0.037445,USD,RECEIVED,ACTIVE,,2025-11-20T23:00:00+00:00,row_vmf61uf9ov0x,hash_k22ixb0oi3qvl2,linkedin_20251119_23.csv,2025-11-20T11:39:00+00:00
li_acct_17,,li_camp_99,li_cre_1451,li_sh_7,2025-10-03T18:00:00+00:00,2025-10-03T19:00:00+00:00,Other,Feed,VIDEO,15.0,52.0,22.0,41.0,45.0,1.0,4.54,179,8,0.117482,PHP,PUBLISHED,LIMITED,,2025-10-03T18:00:00+00:00,row_452adnol6xzt,hash_fl4c5yhi0t72vo,linkedin_20251003_18.csv,2025-10-03T19:25:00+00:00
li_acct_18,li_cg_67,li_camp_91,li_cre_1026,li_sh_832,2025-12-20T01:00:00+00:00,2025-12-20T02:00:00+00:00,Desktop,Right Rail,MESSAGE_AD,,,,,,,,62,3,-0.051375,AUD,ENRICHED,ACTIVE,,2025-12-20T03:00:00+00:00,row_fdys7v8860j9,hash_r1urj8f5ildypy,linkedin_20251220_01.csv,2025-12-21T01:20:00+00:00
li_acct_9,li_cg_45,li_camp_125,li_cre_1070,,2025-09-20T01:00:00+00:00,2025-09-20T02:00:00+00:00,Other,Feed,CAROUSEL,,,,,,,,383,2,0.218057,AUD,ENRICHED,ACTIVE,,2025-09-20T01:00:00+00:00,row_ymdalz47i4fc,hash_kkvkfhuenksbyq,linkedin_20250920_01.csv,2025-09-20T01:53:00+00:00
li_acct_17,li_cg_23,li_camp_87,li_cre_1559,,2025-12-26T04:00:00+00:00,2025-12-26T05:00:00+00:00,Other,Right Rail,VIDEO,8.0,33.0,12.0,13.0,14.0,13.0,3.25,490,15,0.595925,EUR,ENRICHED,LIMITED,,2025-12-27T04:00:00+00:00,row_wogt6xzo28gf,hash_e7aefuexonb4lm,linkedin_20251226_04.csv,2025-12-28T04:24:00+00:00
li_acct_7,,li_camp_137,li_cre_2634,li_sh_166,2025-11-14T02:00:00+00:00,2025-11-14T03:00:00+00:00,Desktop,Audience Network,SINGLE_IMAGE,,,,,,,,1111,45,0.166568,USD,RECEIVED,ACTIVE,,2025-11-15T02:00:00+00:00,row_f8jk99696ubf,hash_ct8wgpfp1okn7b,linkedin_20251114_02.csv,2025-11-15T02:35:00+00:00
li_acct_1,,li_camp_155,li_cre_2529,,2025-10-16T15:00:00+00:00,2025-10-16T16:00:00+00:00,Desktop,Right Rail,MESSAGE_AD,,,,,,,,49,2,0.008766,PHP,VALIDATED,DRAFT,,2025-10-16T17:00:00+00:00,row_osxw7h75ysye,hash_u3hxdojs0xo94y,linkedin_20251016_15.csv,2025-10-16T21:28:00+00:00
li_acct_9,li_cg_76,li_camp_157,li_cre_430,,2025-09-20T02:00:00+00:00,2025-09-20T03:00:00+00:00,Desktop,Audience Network,SINGLE_IMAGE,,,,,,,,264,4,0.087409,AUD,VALIDATED,PAUSED,,2025-09-20T14:00:00+00:00,row_i1ql5ms0eee9,hash_cejoab1tmx2ste,linkedin_20250920_02.csv,2025-09-20T14:39:00+00:00
li_acct_16,li_cg_47,li_camp_127,li_cre_2048,,2025-10-03T00:00:00+00:00,2025-10-03T01:00:00+00:00,Mobile,Feed,MESSAGE_AD,,,,,,,,57,5,0.013455,USD,VALIDATED,ACTIVE,,2025-10-03T12:00:00+00:00,row_d4f1xaglmm8m,hash_cd61oqyf5ax4dk,linkedin_20251003_00.csv,2025-10-03T00:36:00+00:00
li_acct_5,li_cg_26,li_camp_26,li_cre_1213,,2025-10-13T02:00:00+00:00,2025-10-13T03:00:00+00:00,Mobile,Feed,MESSAGE_AD,,,,,,,,119,3,0.048157,USD,PUBLISHED,DISAPPROVED,,2025-10-13T04:00:00+00:00,row_s8o3o0qozndt,hash_x18b1rk9872run,linkedin_20251013_02.csv,2025-10-13T02:45:00+00:00
li_acct_9,li_cg_68,li_camp_42,li_cre_2109,,2025-10-18T21:00:00+00:00,2025-10-18T22:00:00+00:00,Mobile,Right Rail,EVENT_AD,,,,,,,,225,17,0.144853,USD,PUBLISHED,ACTIVE,,2025-10-18T23:00:00+00:00,row_bui6mbth74hp,hash_r7iehn1hws9056,linkedin_20251018_21.csv,2025-10-18T21:52:00+00:00
li_acct_2,li_cg_72,li_camp_30,li_cre_1049,,2025-10-03T03:00:00+00:00,2025-10-03T04:00:00+00:00,Other,Feed,SINGLE_IMAGE,,,,,,,,224,21,0.358426,PHP,PUBLISHED,ACTIVE,,2025-10-03T15:00:00+00:00,row_ftyzi5j6rr02,hash_g0o1hw50muasxq,linkedin_20251003_03.csv,2025-10-03T09:08:00+00:00
li_acct_9,li_cg_67,li_camp_12,li_cre_344,li_sh_703,2025-11-27T07:00:00+00:00,2025-11-27T08:00:00+00:00,Desktop,Audience Network,EVENT_AD,,,,,,,,377,5,0.058139,PHP,QUARANTINED,ACTIVE,,2025-11-27T09:00:00+00:00,row_kkcom0mmg6ri,hash_cm9ggas48ycapf,linkedin_20251127_07.csv,2025-11-27T07:08:00+00:00
li_acct_4,li_cg_57,li_camp_143,li_cre_1354,,2025-10-24T11:00:00+00:00,2025-10-24T12:00:00+00:00,Mobile,Feed,SINGLE_IMAGE,,,,,,,,265,13,0.031733,USD,ENRICHED,ACTIVE,,2025-10-25T11:00:00+00:00,row_op898r9glmux,hash_75btul3t0rkf9z,linkedin_20251024_11.csv,2025-10-24T23:47:00+00:00
li_acct_1,li_cg_37,li_camp_176,li_cre_428,li_sh_699,2025-10-03T11:00:00+00:00,2025-10-03T12:00:00+00:00,Desktop,Audience Network,EVENT_AD,,,,,,,,224,13,0.221192,PHP,RECEIVED,ACTIVE,,2025-10-03T23:00:00+00:00,row_ixfykgvwd2cg,hash_pv3nd4qsl52nqo,linkedin_20251003_11.csv,2025-10-03T17:34:00+00:00
li_acct_18,,li_camp_125,li_cre_2252,,2025-11-21T10:00:00+00:00,2025-11-21T11:00:00+00:00,Desktop,Audience Network,MESSAGE_AD,,,,,,,,511,3,0.364672,EUR,QUARANTINED,PAUSED,,2025-11-22T10:00:00+00:00,row_c8q1dhmay207,hash_7rzmrf8tb31cyo,linkedin_20251121_10.csv,2025-11-21T10:53:00+00:00
li_acct_5,li_cg_48,li_camp_35,li_cre_1706,li_sh_710,2025-10-16T19:00:00+00:00,2025-10-16T20:00:00+00:00,Other,Feed,MESSAGE_AD,,,,,,,,152,4,0.088653,PHP,ENRICHED,ACTIVE,,2025-10-17T19:00:00+00:00,row_0xlfqdhw44nw,hash_4ocx2bq70ek0ve,linkedin_20251016_19.csv,2025-10-16T19:08:00+00:00
li_acct_12,li_cg_17,li_camp_149,li_cre_90,,2025-12-23T23:00:00+00:00,2025-12-24T00:00:00+00:00,Other,Right Rail,SINGLE_IMAGE,,,,,,,,143,1,0.00679,PHP,VALIDATED,ACTIVE,,2025-12-24T11:00:00+00:00,row_e5p7b6swseby,hash_r9qvw3tgga8112,linkedin_20251223_23.csv,2025-12-25T23:31:00+00:00
li_acct_4,li_cg_18,li_camp_31,li_cre_789,li_sh_621,2025-11-21T21:00:00+00:00,2025-11-21T22:00:00+00:00,Moble,Feed,MESSAGE_AD,,,,,,,,19,0,0.028996,PHP,RECEIVED,ACTIVE,,2025-11-21T21:00:00+00:00,row_tk15jh8ci68h,hash_st3eelx0nmkl4h,linkedin_20251121_21.csv,2025-11-22T21:22:00+00:00
li_acct_20,li_cg_56,li_camp_163,li_cre_1169,li_sh_232,2025-11-29T03:00:00+00:00,2025-11-29T04:00:00+00:00,Moble,Audience Network,CAROUSEL,,,,,,,,367,24,0.200496,PHP,PUBLISHED,ACTIVE,,2025-11-29T15:00:00+00:00,row_mb2hjtzso82p,hash_yjo9px8nzg5q41,linkedin_20251129_03.csv,2025-12-01T03:15:00+00:00
li_acct_4,,li_camp_152,li_cre_2167,,2025-12-06T12:00:00+00:00,2025-12-06T13:00:00+00:00,Desktop,Feed,EVENT_AD,,,,,,,,346,12,0.270724,USD,PUBLISHED,ACTIVE,,2025-12-06T14:00:00+00:00,row_5nvf71p2edov,hash_135b2y0soc0khs,linkedin_20251206_12.csv,2025-12-06T18:55:00+00:00
li_acct_15,li_cg_39,li_camp_66,li_cre_2099,,2025-11-06T05:00:00+00:00,2025-11-06T06:00:00+00:00,Other,Right Rail,EVENT_AD,,,,,,,,329,8,0.385851,SGD,PUBLISHED,ACTIVE,,2025-11-06T05:00:00+00:00,row_0zzt1e0m78px,hash_0qwakzvznke4n9,linkedin_20251106_05.csv,2025-11-06T06:08:00+00:00
li_acct_20,li_cg_72,li_camp_137,li_cre_783,,2025-12-21T09:00:00+00:00,2025-12-21T10:00:00+00:00,Moble,Feed,EVENT_AD,,,,,,,,121,5,0.012807,SGD,VALIDATED,PAUSED,,2025-12-21T09:00:00+00:00,row_sj6td77xyrv7,hash_lwxxywca9i2ec3,linkedin_20251221_09.csv,2025-12-22T09:50:00+00:00
li_acct_8,li_cg_15,li_camp_176,li_cre_910,li_sh_783,2026-01-05T00:00:00+00:00,2026-01-05T01:00:00+00:00,Moble,Right Rail,VIDEO,10.0,6.0,0.0,2.0,1.0,,4.59,89,3,0.084485,PHP,VALIDATED,ACTIVE,,2026-01-05T02:00:00+00:00,row_frgmvo3g0o2o,hash_jm19m7eg9puls6,linkedin_20260105_00.csv,2026-01-07T00:11:00+00:00
li_acct_10,,li_camp_87,li_cre_2390,li_sh_4,2025-11-21T20:00:00+00:00,2025-11-21T21:00:00+00:00,Moble,Feed,EVENT_AD,,,,,,,,121,2,0.045849,USD,VALIDATED,ACTIVE,,2025-11-22T08:00:00+00:00,row_v214ewq9v90l,hash_u8j59dzvjt1kgw,linkedin_20251121_20.csv,2025-11-23T20:58:00+00:00
li_acct_3,li_cg_54,li_camp_63,li_cre_2602,,2025-11-16T10:00:00+00:00,2025-11-16T11:00:00+00:00,Moble,Feed,VIDEO,,21.0,6.0,15.0,3.0,8.0,10.13,80,8,0.038298,USD,QUARANTINED,ACTIVE,,2025-11-16T12:00:00+00:00,row_epjxwkbsgyhf,hash_88ks4gzvkniqaa,linkedin_20251116_10.csv,2025-11-16T11:10:00+00:00
li_acct_9,li_cg_20,li_camp_39,li_cre_279,,2025-10-22T16:00:00+00:00,2025-10-22T17:00:00+00:00,Desktop,Feed,EVENT_AD,,,,,,,,108,3,0.041203,PHP,PUBLISHED,ACTIVE,,2025-10-22T18:00:00+00:00,row_ax4on2klhoan,hash_fx5l9vszaqwbdg,linkedin_20251022_16.csv,2025-10-24T16:20:00+00:00
li_acct_6,li_cg_9,li_camp_60,li_cre_371,,2025-10-22T02:00:00+00:00,2025-10-22T03:00:00+00:00,Moble,Right Rail,CAROUSEL,,,,,,,,206,1,0.203429,EUR,PUBLISHED,ACTIVE,,2025-10-22T02:00:00+00:00,row_muxmqcht6olw,hash_3mwcq0b9lzeoih,linkedin_20251022_02.csv,2025-10-22T14:31:00+00:00
li_acct_13,li_cg_77,li_camp_134,li_cre_2496,,2025-11-11T07:00:00+00:00,2025-11-11T08:00:00+00:00,Desktop,Feed,EVENT_AD,,,,,,,,77,0,0.041547,SGD,PUBLISHED,ACTIVE,,2025-11-11T09:00:00+00:00,row_894ijgqhqr6r,hash_ytm3nfxh5rz011,linkedin_20251111_07.csv,2025-11-11T07:46:00+00:00
li_acct_10,li_cg_38,li_camp_159,li_cre_890,li_sh_157,2026-01-11T07:00:00+00:00,2026-01-11T08:00:00+00:00,Mobile,Audience Network,CAROUSEL,,,,,,,,125,5,0.04737,PHP,ENRICHED,ACTIVE,,2026-01-11T07:00:00+00:00,row_m90xp69l6qzt,hash_xhpnl81qn1n34n,linkedin_20260111_07.csv,2026-01-11T08:18:00+00:00
li_acct_14,li_cg_49,li_camp_107,li_cre_2586,,2025-10-13T02:00:00+00:00,2025-10-13T03:00:00+00:00,Desktop,Right Rail,EVENT_AD,,,,,,,,388,4,0.236421,PHP,ENRICHED,ACTIVE,,2025-10-13T14:00:00+00:00,row_892r9m3bhox0,hash_x728yucg7so684,linkedin_20251013_02.csv,2025-10-13T14:04:00+00:00
li_acct_13,,li_camp_81,li_cre_2212,,2025-09-20T14:00:00+00:00,2025-09-20T15:00:00+00:00,Moble,Feed,MESSAGE_AD,,,,,,,,219,7,0.160907,USD,ENRICHED,ACTIVE,,2025-09-21T02:00:00+00:00,row_5zsku1o0gegr,hash_iex2v7bnz2d97e,linkedin_20250920_14.csv,2025-09-20T14:32:00+00:00
li_acct_3,li_cg_61,li_camp_117,li_cre_2220,li_sh_531,2025-10-11T21:00:00+00:00,2025-10-11T22:00:00+00:00,Other,Right Rail,EVENT_AD,,,,,,,,80,0,0.039216,PHP,PUBLISHED,ACTIVE,,2025-10-12T21:00:00+00:00,row_qa61z8smwnyh,hash_4n2c7vjvm76q60,linkedin_20251011_21.csv,2025-10-11T21:43:00+00:00
li_acct_3,li_cg_15,li_camp_162,li_cre_2179,,2025-12-13T21:00:00+00:00,2025-12-13T22:00:00+00:00,Mobile,Right Rail,MESSAGE_AD,,,,,,,,95,13,0.113691,USD,VALIDATED,ACTIVE,,2025-12-14T21:00:00+00:00,row_374txl83pbad,hash_zh6ar0arcr02q6,linkedin_20251213_21.csv,2025-12-13T22:38:00+00:00
li_acct_18,li_cg_72,li_camp_18,li_cre_1195,,2025-09-24T20:00:00+00:00,2025-09-24T21:00:00+00:00,Moble,Feed,MESSAGE_AD,,,,,,,,26,0,0.028521,USD,VALIDATED,ACTIVE,,2025-09-25T08:00:00+00:00,row_vy21k63xcffm,hash_71wo3r8pe4qgyo,linkedin_20250924_20.csv,2025-09-24T22:32:00+00:00
