advertiser_account_id,campaign_id,line_item_id,promoted_tweet_id,media_id,hourly_timestamp_utc,device,placement,media_type,video_length,q25,q50,q75,q100,impressions,clicks,engagements,billed_charge_local_micro,currency_code,pipe_status,entity_status,quarantine_reason,loaded_at,row_id,row_hash,source_file,ingested_at_utc
x_acct_7,x_camp_174,x_line_186,x_tweet_284,x_media_2886,2025-12-03T16:00:00+00:00,Web,profile,GIF,,,,,,116,0,4,4576,USD,VAL,ACTIVE,,2025-12-04T16:00:00+00:00,row_axg79l5umm7f,hash_cf1qm5ijz7ylak,x_20251203_16.csv,2025-12-04T16:39:00+00:00
x_acct_7,x_camp_41,x_line_428,x_tweet_708,x_media_503,2025-11-06T20:00:00+00:00,Web,search,TEXT,,,,,,358,3,25,173040,USD,PUB,ARCHIVED,,2025-11-07T02:00:00+00:00,row_y9njra9fp1b7,hash_ctndu2nwnppryq,x_20251106_20.csv,2025-11-07T20:44:00+00:00
x_acct_18,x_camp_68,x_line_689,x_tweet_2537,x_media_2973,2025-09-20T20:00:00+00:00,Android,timeline,IMAGE,,,,,,348,25,26,70299,USD,QRN,PAUSED,,2025-09-20T20:00:00+00:00,row_0p5hdl1ofac7,hash_ik7en9be2s5ajs,x_20250920_20.csv,2025-09-20T22:44:00+00:00
x_acct_19,x_camp_25,x_line_462,x_tweet_815,x_media_3476,2025-11-19T03:00:00+00:00,iOS,search,VIDEO,90,10.0,8.0,3.0,6.0,113,0,20,68611,USD,PUB,ACTIVE,,2025-11-19T09:00:00+00:00,row_gnw0x4z0goam,hash_txg2vrhww8fal1,x_20251119_03.csv,2025-11-19T03:17:00+00:00
x_acct_4,x_camp_187,x_line_565,x_tweet_2571,x_media_3402,2025-11-04T01:00:00+00:00,Andriod,search,VID,15,6.0,7.0,2.0,3.0,373,1,22,231490,USD,PUB,ACTIVE,,2025-11-04T07:00:00+00:00,row_dxf6fcda4b42,hash_yxryne01bi558a,x_20251104_01.csv,2025-11-04T02:29:00+00:00
x_acct_20,x_camp_194,x_line_336,x_tweet_1716,x_media_1225,2026-01-15T07:00:00+00:00,Other,timeline,TEXT,,,,,,389,6,14,120737,USD,ENR,ACTIVE,,2026-01-16T07:00:00+00:00,row_3mxqg6o7uy7s,hash_vmuyyqsrfiz82d,x_20260115_07.csv,2026-01-15T09:56:00+00:00
x_acct_13,x_camp_178,x_line_470,x_tweet_306,x_media_3113,2025-10-06T23:00:00+00:00,Web,timeline,IMAGE,,,,,,87,1,6,55966,USD,VAL,DISAPPROVED,,2025-10-07T05:00:00+00:00,row_uaoo7ksh1fa1,hash_nr73091zegr1av,x_20251006_23.csv,2025-10-07T00:42:00+00:00
x_acct_9,x_camp_176,x_line_382,,,2025-12-06T13:00:00+00:00,Android,timeline,IMAGE,,,,,,273,17,72,174016,USD,ENR,ACTIVE,,2025-12-06T19:00:00+00:00,row_ex3dbq6bkh8a,hash_pi6rofmhsfq78o,x_20251206_13.csv,2025-12-06T19:37:00+00:00
x_acct_1,x_camp_33,x_line_506,x_tweet_1292,,2025-12-12T15:00:00+00:00,Android,search,VIDEO,10,46.0,14.0,17.0,5.0,319,3,87,136186,USD,VAL,DRAFT,,2025-12-12T15:00:00+00:00,row_h1mfw47392rr,hash_g85q9qypkm9l09,x_20251212_15.csv,2025-12-12T21:08:00+00:00
x_acct_14,x_camp_92,x_line_259,x_tweet_1402,x_media_1708,2025-11-02T19:00:00+00:00,Other,search,VID,12,5.0,9.0,8.0,,119,3,0,47001,USD,VAL,ACTIVE,,2025-11-03T19:00:00+00:00,row_cmxls6lk2y00,hash_lalj67cp0jsoe0,x_20251102_19.csv,2025-11-04T19:40:00+00:00
x_acct_3,x_camp_15,x_line_325,x_tweet_1841,x_media_442,2025-12-23T03:00:00+00:00,Andriod,profile,IMAGE,,,,,,104,6,2,28119,USD,VAL,PAUSED,,2025-12-23T09:00:00+00:00,row_8rc8mjp4sywx,hash_0dwvy3fsf4xwb1,x_20251223_03.csv,2025-12-24T03:00:00+00:00
x_acct_5,x_camp_42,x_line_326,,x_media_3267,2026-01-02T21:00:00+00:00,Andriod,search,IMAGE,,,,,,75,2,8,51767,USD,PUB,ACTIVE,,2026-01-03T21:00:00+00:00,row_uzrd2ggt08bp,hash_rckosxdaym6ee9,x_20260102_21.csv,2026-01-03T03:15:00+00:00
x_acct_5,x_camp_18,x_line_290,x_tweet_1980,x_media_2430,2025-12-06T16:00:00+00:00,Other,timeline,GIF,,,,,,208,6,18,199381,USD,VAL,PAUSED,,2025-12-06T22:00:00+00:00,row_omig4w2nt6vy,hash_onglhdn2l0y0lg,x_20251206_16.csv,2025-12-07T16:15:00+00:00
x_acct_10,x_camp_70,x_line_294,x_tweet_1280,x_media_355,2025-12-21T10:00:00+00:00,Other,profile,VID,8,47.0,39.0,3.0,29.0,265,6,1,48596,USD,VAL,PAUSED,,2025-12-22T10:00:00+00:00,row_cfo0kvo5qh85,hash_ovzvni8jhch456,x_20251221_10.csv,2025-12-22T10:27:00+00:00
x_acct_5,x_camp_53,x_line_686,x_tweet_1213,x_media_2838,2025-12-10T17:00:00+00:00,Web,timeline,GIF,,,,,,225,16,39,27723,USD,RCV,LIMITED,,2025-12-10T17:00:00+00:00,row_u29mjfc25r3l,hash_di60gj5b04hmhj,x_20251210_17.csv,2025-12-11T17:38:00+00:00
x_acct_10,x_camp_199,x_line_79,x_tweet_608,,2025-12-22T16:00:00+00:00,Other,profile,VID,6,1.0,2.0,1.0,2.0,29,1,2,16893,USD,ENR,ACTIVE,,2025-12-23T16:00:00+00:00,row_gr39qqqwkys2,hash_piktutm455vvhb,x_20251222_16.csv,2025-12-23T16:50:00+00:00
x_acct_18,x_camp_184,x_line_656,,x_media_2094,2026-01-03T10:00:00+00:00,iOS,timeline,IMAGE,,,,,,346,14,23,126477,USD,VAL,ACTIVE,,2026-01-03T16:00:00+00:00,row_f018lbxihrkv,hash_x2rtc3f372ktdx,x_20260103_10.csv,2026-01-03T10:30:00+00:00
x_acct_17,x_camp_101,x_line_322,x_tweet_166,x_media_1517,2025-12-10T18:00:00+00:00,Android,timeline,IMAGE,,,,,,116,6,34,142854,USD,PUB,PAUSED,,2025-12-11T18:00:00+00:00,row_7bnu2my99807,hash_oke8vh3umjcyj1,x_20251210_18.csv,2025-12-12T18:27:00+00:00
x_acct_20,x_camp_208,x_line_394,,x_media_2873,2026-01-10T01:00:00+00:00,iOS,timeline,VIDEO,8,11.0,11.0,0.0,4.0,75,2,7,46347,USD,VAL,ACTIVE,,2026-01-11T01:00:00+00:00,row_zhevphu2qovf,hash_dhyao8d53mhjcv,x_20260110_01.csv,2026-01-10T13:35:00+00:00
x_acct_4,x_camp_56,x_line_229,x_tweet_1240,,2025-10-06T00:00:00+00:00,Web,profile,TEXT,,,,,,98,1,4,69999,USD,PUB,ACTIVE,,2025-10-06T06:00:00+00:00,row_w7n5dj7g664k,hash_n4gjolnts57gai,x_20251006_00.csv,2025-10-08T00:13:00+00:00
x_acct_9,x_camp_97,x_line_196,x_tweet_2065,,2025-09-30T12:00:00+00:00,iOS,timeline,TEXT,,,,,,60,1,2,60003,USD,VAL,DRAFT,,2025-10-01T12:00:00+00:00,row_gd64v266lqal,hash_pjmkur8zdewgaq,x_20250930_12.csv,2025-09-30T14:30:00+00:00
x_acct_1,x_camp_67,x_line_19,x_tweet_2354,x_media_3423,2025-12-08T18:00:00+00:00,Other,timeline,TEXT,,,,,,339,7,4,45517,USD,PUB,LIMITED,,2025-12-09T18:00:00+00:00,row_fpwm41ce789f,hash_r5ckxc5n3fz0hz,x_20251208_18.csv,2025-12-08T18:07:00+00:00
x_acct_19,x_camp_130,x_line_489,,x_media_1514,2026-01-07T12:00:00+00:00,Android,profile,IMAGE,,,,,,314,19,42,433964,USD,PUB,ACTIVE,,2026-01-08T12:00:00+00:00,row_j50ezir29bx4,hash_yl4az3jc3mewmz,x_20260107_12.csv,2026-01-07T14:58:00+00:00
x_acct_17,x_camp_123,x_line_258,x_tweet_1988,x_media_1780,2025-09-20T13:00:00+00:00,iOS,timeline,VIDEO,10,19.0,16.0,4.0,12.0,279,10,16,282984,USD,VAL,ACTIVE,,2025-09-21T13:00:00+00:00,row_meweapqufl3y,hash_8y193ij5oybx81,x_20250920_13.csv,2025-09-20T15:59:00+00:00
x_acct_1,x_camp_82,x_line_364,x_tweet_1230,,2025-11-03T15:00:00+00:00,Android,timeline,IMAGE,,,,,,90,7,17,38476,usd,ENR,ACTIVE,,2025-11-04T15:00:00+00:00,row_wvas3o27jso0,hash_bvbdsbrmfk9dxe,x_20251103_15.csv,2025-11-05T15:06:00+00:00
x_acct_19,x_camp_5,x_line_238,,,2025-12-09T11:00:00+00:00,Andriod,search,VIDEO,8,29.0,29.0,23.0,16.0,222,5,22,186825,USD,ENR,PAUSED,,2025-12-10T11:00:00+00:00,row_en24vhda5tv6,hash_2wm340ku14m2q0,x_20251209_11.csv,2025-12-10T11:32:00+00:00
x_acct_5,x_camp_160,x_line_391,x_tweet_551,x_media_43,2025-11-08T09:00:00+00:00,iOS,search,IMAGE,,,,,,167,3,9,67549,USD,ENR,PAUSED,,2025-11-09T09:00:00+00:00,row_qlf8yjvej08d,hash_9xg41q133r1xuf,x_20251108_09.csv,2025-11-08T09:01:00+00:00
x_acct_16,x_camp_105,x_line_577,,x_media_2074,2026-01-01T05:00:00+00:00,Other,profile,VIDEO,60,14.0,12.0,12.0,10.0,159,13,30,142206,USD,PUB,ACTIVE,,2026-01-01T11:00:00+00:00,row_9qzmptpcj68p,hash_7yxk902rph37v5,x_20260101_05.csv,2026-01-03T05:28:00+00:00
x_acct_16,x_camp_33,x_line_662,x_tweet_2075,x_media_2043,2025-12-29T07:00:00+00:00,Andriod,timeline,VIDEO,8,7.0,3.0,1.0,7.0,81,0,5,164115,USD,VAL,ACTIVE,,2025-12-30T07:00:00+00:00,row_sc2ngayaodh7,hash_k56ne4epi2qxjo,x_20251229_07.csv,2025-12-29T19:52:00+00:00
x_acct_6,x_camp_197,x_line_475,,x_media_1496,2025-11-30T19:00:00+00:00,Web,profile,VIDEO,12,5.0,5.0,3.0,5.0,66,10,1,21383,USD,VAL,ACTIVE,,2025-11-30T19:00:00+00:00,row_xxuskygtspad,hash_lvwh62grhoe1ii,x_20251130_19.csv,2025-12-01T07:47:00+00:00
x_acct_8,x_camp_126,x_line_40,x_tweet_1566,,2025-10-19T20:00:00+00:00,Other,timeline,VIDEO,12,1.0,2.0,1.0,2.0,21,0,1,7050,USD,VAL,ACTIVE,,2025-10-20T02:00:00+00:00,row_r43o1cat7z22,hash_jpayvwa22md34y,x_20251019_20.csv,2025-10-20T08:54:00+00:00
x_acct_18,x_camp_63,x_line_609,x_tweet_2350,x_media_1676,2025-10-20T21:00:00+00:00,Andriod,timeline,IMAGE,,,,,,82,4,4,147421,USD,ENR,ACTIVE,,2025-10-21T03:00:00+00:00,row_3i4ulq4rjtot,hash_dxpckb489sswpg,x_20251020_21.csv,2025-10-20T21:27:00+00:00
x_acct_4,x_camp_193,x_line_96,x_tweet_946,,2025-11-09T19:00:00+00:00,iOS,search,IMAGE,,,,,,282,14,48,219837,USD,ENR,PAUSED,,2025-11-10T01:00:00+00:00,row_la087e44lu1m,hash_tcj6tagwgu7tl0,x_20251109_19.csv,2025-11-09T20:22:00+00:00
x_acct_4,x_camp_19,x_line_147,x_tweet_1201,,2025-12-07T05:00:00+00:00,Andriod,search,IMAGE,,,,,,87,1,22,64276,USD,ENR,ACTIVE,,2025-12-08T05:00:00+00:00,row_t2vcw0ms992r,hash_8n7gs96nivy3tj,x_20251207_05.csv,2025-12-07T05:43:00+00:00
x_acct_15,x_camp_33,x_line_579,x_tweet_1483,x_media_1678,2025-10-03T19:00:00+00:00,iOS,search,VIDEO,10,0.0,5.0,0.0,1.0,115,4,47,50621,USD,ENR,ACTIVE,,2025-10-04T19:00:00+00:00,row_i1fv9rrt6uou,hash_rj8v821l8t8vrm,x_20251003_19.csv,2025-10-03T19:24:00+00:00
x_acct_13,x_camp_85,x_line_34,x_tweet_2293,x_media_1500,2025-12-11T01:00:00+00:00,Web,timeline,VID,8,49.0,43.0,13.0,40.0,435,3,99,1409441,USD,VAL,ACTIVE,,2025-12-11T07:00:00+00:00,row_mvcsvx9xxl5a,hash_gxe34bnvkvkioc,x_20251211_01.csv,2025-12-11T01:33:00+00:00
x_acct_9,x_camp_76,x_line_101,,,2025-11-07T18:00:00+00:00,iOS,profile,TEXT,,,,,,351,15,30,153863,USD,VAL,PAUSED,,2025-11-08T18:00:00+00:00,row_9xy21ar6q630,hash_v7cgqhkc6wgw9b,x_20251107_18.csv,2025-11-08T00:02:00+00:00
x_acct_1,x_camp_67,x_line_492,x_tweet_377,x_media_559,2026-01-03T23:00:00+00:00,Andriod,search,GIF,,,,,,314,7,56,232745,USD,PUB,ACTIVE,,2026-01-04T05:00:00+00:00,row_1e56a0sjsq41,hash_ilqn0y17rc4ygo,x_20260103_23.csv,2026-01-04T00:29:00+00:00
x_acct_2,x_camp_159,x_line_278,x_tweet_1410,x_media_2816,2025-10-21T15:00:00+00:00,Android,profile,IMAGE,,,,,,64,6,1,40661,USD,RCV,ACTIVE,,2025-10-21T15:00:00+00:00,row_yxenbrmy0xo9,hash_expwdk0tqw21ex,x_20251021_15.csv,2025-10-22T15:30:00+00:00
x_acct_5,x_camp_78,x_line_258,x_tweet_1380,x_media_1218,2025-10-04T01:00:00+00:00,Web,profile,IMAGE,,,,,,318,9,32,137823,USD,VAL,PAUSED,,2025-10-04T07:00:00+00:00,row_g24023gr9r43,hash_lt1p0ifd8uqodg,x_20251004_01.csv,2025-10-05T01:54:00+00:00
x_acct_16,x_camp_44,x_line_412,,x_media_2092,2025-11-05T12:00:00+00:00,Android,profile,IMAGE,,,,,,82,1,14,44832,USD,ENR,ACTIVE,,2025-11-05T12:00:00+00:00,row_dv2mbriqo8lv,hash_fs8fzuqqjz1hxm,x_20251105_12.csv,2025-11-05T13:43:00+00:00
x_acct_6,x_camp_1,x_line_581,x_tweet_617,x_media_86,2025-10-20T03:00:00+00:00,iOS,profile,TEXT,,,,,,94,7,9,72273,USD,VAL,ACTIVE,,2025-10-20T03:00:00+00:00,row_iwmyeyhpwu8k,hash_hrbqye5mm3pwjv,x_20251020_03.csv,2025-10-20T05:43:00+00:00
x_acct_15,x_camp_205,x_line_550,x_tweet_558,x_media_3106,2025-11-02T20:00:00+00:00,Other,timeline,TEXT,,,,,,827,33,126,394519,USD,ENR,ACTIVE,,2025-11-03T20:00:00+00:00,row_owo7d165zet2,hash_dfnrjy3rpkocqy,x_20251102_20.csv,2025-11-03T02:37:00+00:00
x_acct_20,x_camp_141,x_line_308,x_tweet_831,,2025-10-24T16:00:00+00:00,Android,search,VID,,35.0,56.0,17.0,22.0,237,1,30,131603,USD,QRN,PAUSED,MISSING_VIDEO_DURATION,2025-10-24T22:00:00+00:00,row_3wpdlfw9jg3h,hash_w7dv84riu9g74h,x_20251024_16.csv,2025-10-26T16:06:00+00:00
x_acct_7,x_camp_18,x_line_560,x_tweet_1362,x_media_1142,2025-12-30T11:00:00+00:00,Android,timeline,VID,45,110.0,145.0,44.0,42.0,654,38,11,551744,USD,VAL,ACTIVE,,2025-12-30T11:00:00+00:00,row_4u9g7zcbojvs,hash_bhvh4mzlqkidwv,x_20251230_11.csv,2025-12-30T11:16:00+00:00
x_acct_14,x_camp_209,x_line_509,x_tweet_2000,,2026-01-10T06:00:00+00:00,Other,search,GIF,,,,,,345,45,31,522698,USD,PUB,ACTIVE,,2026-01-10T06:00:00+00:00,row_ihztwf4mqkk8,hash_aoq9ktgk6fq3do,x_20260110_06.csv,2026-01-12T06:45:00+00:00
x_acct_1,x_camp_89,x_line_113,x_tweet_1749,x_media_3058,2025-11-01T01:00:00+00:00,Andriod,profile,IMAGE,,,,,,251,20,22,88120,USD,VAL,ACTIVE,,2025-11-02T01:00:00+00:00,row_xwo6neqw5yej,hash_o71acwqt3laubl,x_20251101_01.csv,2025-11-01T02:50:00+00:00
x_acct_13,x_camp_140,x_line_393,,,2025-09-20T04:00:00+00:00,Android,timeline,GIF,,,,,,174,11,32,88283,USD,PUB,ACTIVE,,2025-09-21T04:00:00+00:00,row_gn9mk98b1az7,hash_d36o19h1ercgbg,x_20250920_04.csv,2025-09-20T10:54:00+00:00
x_acct_15,x_camp_198,x_line_600,x_tweet_622,,2025-11-19T22:00:00+00:00,Andriod,timeline,VID,45,20.0,6.0,1.0,21.0,199,2,15,66360,USD,VAL,ACTIVE,,2025-11-20T04:00:00+00:00,row_ubxga63dwjjz,hash_6r75em8pxtoov3,x_20251119_22.csv,2025-11-21T22:52:00+00:00
x_acct_4,x_camp_130,x_line_157,x_tweet_2192,x_media_834,2025-12-10T21:00:00+00:00,Other,profile,GIF,,,,,,121,3,17,146731,USD,ENR,PAUSED,,2025-12-11T03:00:00+00:00,row_gac19rvbxzfu,hash_noebdyvc36zbam,x_20251210_21.csv,2025-12-12T21:57:00+00:00
x_acct_8,x_camp_130,x_line_258,x_tweet_1474,x_media_1356,2025-11-20T23:00:00+00:00,Web,timeline,TEXT,,,,,,229,18,29,59977,USD,ENR,ACTIVE,,2025-11-21T23:00:00+00:00,row_jcn2362vmpz7,hash_88ozme4bk7b56o,x_20251120_23.csv,2025-11-21T01:38:00+00:00
x_acct_16,x_camp_207,x_line_657,x_tweet_260,,2026-01-11T16:00:00+00:00,Android,search,TEXT,,,,,,330,12,10,241510,USD,PUB,ARCHIVED,,2026-01-12T16:00:00+00:00,row_sjn5u57fsaji,hash_a7g05sxauewh6q,x_20260111_16.csv,2026-01-12T04:47:00+00:00
x_acct_9,x_camp_185,x_line_436,x_tweet_968,x_media_3219,2025-09-29T06:00:00+00:00,Web,profile,VIDEO,10,26.0,18.0,3.0,,206,3,48,208509,USD,ENR,ACTIVE,,2025-09-29T12:00:00+00:00,row_h78hb51l3aam,hash_3ukkjhjek6hf34,x_20250929_06.csv,2025-09-29T12:15:00+00:00
x_acct_5,x_camp_73,x_line_600,x_tweet_464,x_media_2518,2025-12-03T02:00:00+00:00,iOS,profile,TEXT,,,,,,91,5,26,34570,USD,ENR,PAUSED,,2025-12-03T08:00:00+00:00,row_8syiko6rz9sq,hash_f8tfvl23ksiec5,x_20251203_02.csv,2025-12-05T02:44:00+00:00
x_acct_19,x_camp_54,x_line_40,,,2025-10-24T06:00:00+00:00,Other,timeline,TEXT,,,,,,163,1,0,139335,USD,QRN,ACTIVE,,2025-10-25T06:00:00+00:00,row_nb27nqmrj5ty,hash_9un3eriqfk1xbi,x_20251024_06.csv,2025-10-26T06:19:00+00:00
x_acct_13,x_camp_29,x_line_700,x_tweet_862,x_media_621,2025-11-25T08:00:00+00:00,Other,timeline,VID,6,13.0,7.0,11.0,1.0,109,1,16,46829,USD,VAL,DISAPPROVED,,2025-11-26T08:00:00+00:00,row_4w2hpwyk4lnt,hash_uk2wagmdekwh3t,x_20251125_08.csv,2025-11-25T20:40:00+00:00
x_acct_14,x_camp_12,x_line_622,x_tweet_522,x_media_3521,2025-10-13T22:00:00+00:00,Web,profile,IMAGE,,,,,,193,11,0,123271,USD,ENR,ACTIVE,,2025-10-14T22:00:00+00:00,row_ldzl8teq17of,hash_td9cgkash0n9ce,x_20251013_22.csv,2025-10-14T00:10:00+00:00
x_acct_9,x_camp_25,x_line_635,x_tweet_2053,,2026-01-15T10:00:00+00:00,Andriod,search,VIDEO,,19.0,10.0,7.0,3.0,99,5,2,15984,USD,VAL,PAUSED,,2026-01-15T16:00:00+00:00,row_d24iqvsv5sly,hash_1dosgk7efp8ho6,x_20260115_10.csv,2026-01-15T10:50:00+00:00
x_acct_13,x_camp_83,x_line_572,x_tweet_133,x_media_653,2025-10-06T11:00:00+00:00,Other,timeline,IMAGE,,,,,,370,37,93,225966,USD,ENR,ACTIVE,,2025-10-06T11:00:00+00:00,row_yi51ylmrroen,hash_bzmv6l89rv4f1c,x_20251006_11.csv,2025-10-06T11:32:00+00:00
x_acct_7,x_camp_82,x_line_369,x_tweet_2072,x_media_2059,2025-11-07T18:00:00+00:00,iOS,timeline,IMAGE,,,,,,168,6,12,-148646,USD,PUB,ARCHIVED,,2025-11-08T00:00:00+00:00,row_xpupsxowj6pd,hash_yeibeio4nlqmtp,x_20251107_18.csv,2025-11-07T20:04:00+00:00
x_acct_3,x_camp_2,x_line_565,x_tweet_1484,,2025-10-28T17:00:00+00:00,Other,timeline,VIDEO,20,31.0,94.0,30.0,34.0,314,2,29,163741,USD,ENR,ACTIVE,,2025-10-28T23:00:00+00:00,row_cwtm9nk0fnri,hash_pdwtd251wtywk7,x_20251028_17.csv,2025-10-30T17:11:00+00:00
x_acct_1,x_camp_36,x_line_141,x_tweet_715,,2025-09-26T07:00:00+00:00,Android,profile,IMAGE,15,,,,,291,13,47,162124,USD,VAL,ARCHIVED,,2025-09-26T13:00:00+00:00,row_x8ttbzy5dqmi,hash_hvh2jk08zgbd0n,x_20250926_07.csv,2025-09-28T07:16:00+00:00
x_acct_9,x_camp_20,x_line_23,,x_media_3042,2025-11-04T09:00:00+00:00,iOS,timeline,TEXT,,,,,,125,9,13,181584,USD,PUB,DISAPPROVED,,2025-11-05T09:00:00+00:00,row_iazywlf9spyz,hash_snb0wjdxfzs5u2,x_20251104_09.csv,2025-11-05T09:34:00+00:00
x_acct_6,x_camp_100,x_line_281,x_tweet_1775,,2025-09-21T00:00:00+00:00,iOS,profile,VIDEO,30,47.0,91.0,35.0,19.0,240,3,27,245929,USD,QRN,ACTIVE,,2025-09-21T06:00:00+00:00,row_d7ws3f2oka49,hash_pmqeizpun3nl36,x_20250921_00.csv,2025-09-21T00:21:00+00:00
x_acct_2,x_camp_165,x_line_385,x_tweet_1573,x_media_1329,2026-01-13T15:00:00+00:00,Android,timeline,VIDEO,90,12.0,14.0,6.0,15.0,178,6,17,110410,USD,VAL,DISAPPROVED,,2026-01-13T15:00:00+00:00,row_hqg7q3xwz53h,hash_9vim9g41eoy4ch,x_20260113_15.csv,2026-01-13T15:45:00+00:00
x_acct_8,x_camp_69,x_line_52,x_tweet_1599,x_media_3005,2025-12-16T08:00:00+00:00,Other,timeline,IMAGE,,,,,,99,3,6,120989,USD,PUB,ACTIVE,,2025-12-16T08:00:00+00:00,row_ooci3v6zap23,hash_1mvtxl68gdh1vu,x_20251216_08.csv,2025-12-18T08:27:00+00:00
x_acct_18,x_camp_191,x_line_550,x_tweet_1146,,2025-11-06T18:00:00+00:00,Web,timeline,TEXT,,,,,,345,13,30,177214,USD ,ENR,ACTIVE,,2025-11-07T18:00:00+00:00,row_uacj8v2rr2fs,hash_sbum66a4acsqfv,x_20251106_18.csv,2025-11-06T18:56:00+00:00
x_acct_12,x_camp_163,x_line_55,x_tweet_718,x_media_2989,2025-10-02T09:00:00+00:00,Other,timeline,GIF,,,,,,44,1,7,21068,USD,ENR,ACTIVE,,2025-10-03T09:00:00+00:00,row_shfctt5s0kfe,hash_apwpcbsa15u2m8,x_20251002_09.csv,2025-10-02T09:32:00+00:00
x_acct_14,x_camp_44,x_line_152,,x_media_839,2025-12-01T06:00:00+00:00,Web,search,VID,30,18.0,20.0,3.0,,340,15,51,273132,USD,VAL,ACTIVE,,2025-12-01T06:00:00+00:00,row_4lrrx45namvv,hash_xorm2ynd5uw18q,x_20251201_06.csv,2025-12-01T06:53:00+00:00
x_acct_10,x_camp_137,x_line_44,x_tweet_723,,2025-11-16T21:00:00+00:00,Android,search,TEXT,,,,,,171,1,10,172086,USD,VAL,ACTIVE,,2025-11-17T21:00:00+00:00,row_osu74zn8rssz,hash_q9ltpwoku0rsg4,x_20251116_21.csv,2025-11-17T09:06:00+00:00
x_acct_3,x_camp_149,x_line_97,x_tweet_962,x_media_1350,2025-11-23T00:00:00+00:00,Android,timeline,IMAGE,,,,,,161,1,18,76509,USD,PUB,ACTIVE,,2025-11-23T00:00:00+00:00,row_hj5yx31l11kc,hash_1p1j02cgrmhtjc,x_20251123_00.csv,2025-11-24T00:49:00+00:00
x_acct_3,x_camp_173,x_line_23,x_tweet_49,x_media_2313,2025-10-24T13:00:00+00:00,Android,search,TEXT,,,,,,289,26,42,166851,USD,VAL,ACTIVE,,2025-10-24T19:00:00+00:00,row_4gu74vtzi6th,hash_0h3qvm5txn4gsu,x_20251024_13.csv,2025-10-24T13:15:00+00:00
x_acct_10,x_camp_59,x_line_373,x_tweet_258,x_media_3567,2025-12-15T00:00:00+00:00,Other,search,VID,10,14.0,22.0,11.0,15.0,68,4,3,11570,USD,ENR,ACTIVE,,2025-12-16T00:00:00+00:00,row_yrhj0mi7ca55,hash_roo3cozmf97mf4,x_20251215_00.csv,2025-12-15T01:08:00+00:00
x_acct_13,x_camp_134,x_line_599,x_tweet_1239,x_media_2418,2025-11-08T04:00:00+00:00,Web,profile,VIDEO,,54.0,42.0,25.0,31.0,198,5,11,210197,USD,PUB,ACTIVE,,2025-11-09T04:00:00+00:00,row_4vd5pz5cxu97,hash_bc0g9bbto4qycn,x_20251108_04.csv,2025-11-08T04:33:00+00:00
x_acct_16,x_camp_11,x_line_376,x_tweet_1475,x_media_732,2026-01-13T05:00:00+00:00,Android,timeline,VIDEO,90,32.0,27.0,15.0,17.0,268,18,22,317558,USD,RCV,PAUSED,,2026-01-13T05:00:00+00:00,row_86iafh8h5aav,hash_91th89kpjsgmkf,x_20260113_05.csv,2026-01-13T17:05:00+00:00
x_acct_3,x_camp_184,x_line_557,x_tweet_2263,x_media_3539,2025-12-24T14:00:00+00:00,Android,timeline,VID,15,65.0,19.0,32.0,1.0,349,17,16,159943,USD,ENR,ACTIVE,,2025-12-24T14:00:00+00:00,row_dkge3j1g20pb,hash_apclymjwdy2ywb,x_20251224_14.csv,2025-12-25T14:23:00+00:00
x_acct_14,x_camp_1,x_line_167,,x_media_2516,2025-12-16T22:00:00+00:00,Android,timeline,IMAGE,,,,,,429,20,28,390528,USD,ENR,DRAFT,,2025-12-17T22:00:00+00:00,row_oox02uat6vyi,hash_3rp7ejuj1uz3fq,x_20251216_22.csv,2025-12-16T22:15:00+00:00
x_acct_3,x_camp_108,x_line_455,,x_media_2427,2025-11-23T22:00:00+00:00,Android,profile,GIF,,,,,,272,21,26,304044,USD,ENR,LIMITED,,2025-11-23T22:00:00+00:00,row_0re5m9eruqsi,hash_1z3lo58n2bz66g,x_20251123_22.csv,2025-11-25T22:36:00+00:00
x_acct_14,x_camp_83,x_line_327,x_tweet_814,x_media_2607,2025-10-21T04:00:00+00:00,Andriod,profile,TEXT,,,,,,24,0,1,8944,USD,PUB,ACTIVE,,2025-10-22T04:00:00+00:00,row_zegktjvxtxbi,hash_z5la2ha0f1m3o5,x_20251021_04.csv,2025-10-21T04:39:00+00:00
x_acct_17,x_camp_132,x_line_299,x_tweet_746,x_media_514,2025-10-29T11:00:00+00:00,Android,profile,IMAGE,,,,,,268,9,15,263149,USD,VAL,ACTIVE,,2025-10-29T11:00:00+00:00,row_t44jan20xstn,hash_oajnaxqyd8rg7p,x_20251029_11.csv,2025-10-29T17:53:00+00:00
x_acct_3,x_camp_93,x_line_387,x_tweet_2192,x_media_1638,2025-10-16T02:00:00+00:00,iOS,profile,VID,,24.0,20.0,2.0,,105,9,11,127845,USD,ENR,PAUSED,,2025-10-17T02:00:00+00:00,row_0w5d6ubqpyrj,hash_chkow123a3ifk1,x_20251016_02.csv,2025-10-16T03:57:00+00:00
x_acct_12,x_camp_197,x_line_459,x_tweet_1201,x_media_3148,2025-10-18T11:00:00+00:00,Other,search,VIDEO,10,18.0,8.0,10.0,4.0,137,4,28,27074,USD,VAL,ACTIVE,,2025-10-18T17:00:00+00:00,row_97j6esoa7fx7,hash_fmiwol5rlfwwds,x_20251018_11.csv,2025-10-18T23:27:00+00:00
