meta_account_id,meta_campaign_id,meta_adset_id,meta_ad_id,meta_creative_id,hour_start_local,account_timezone,device_platform,publisher_platform,placement,ad_format,video_duration_sec,video_view_2s,video_view_6s,video_view_25pct,video_view_50pct,video_view_75pct,video_view_100pct,avg_watch_time_sec,impressions,clicks_all,link_clicks,spend,currency,delivery_status,pipeline_status,rejection_reason,event_hour,row_id,row_hash,source_file,ingested_at_utc
meta_acct_3,meta_camp_35,meta_adset_247,meta_ad_71,meta_cr_1559,2025-11-21 02:00:00,,desktop,audience_network,stories,REELS,10.0,206.0,171.0,250.0,175.0,185.0,52.0,1.77,647,36,19,0.472848,PHP,ACTIVE,VALIDATED,,2025-11-20T18:00:00+00:00,row_am87wyq680fj,hash_q2s0h54joxg9pg,meta_20251120_18.csv,2025-11-20T18:13:00+00:00
meta_acct_20,meta_camp_11,meta_adset_240,meta_ad_1150,meta_cr_505,2025-10-21 14:00:00,Asai/Manila,moblie,instagram,stories,VIDEO,,65.0,20.0,63.0,12.0,26.0,6.0,,646,16,3,0.61234,USD,ACTIVE,QUARANTINED,MISSING_VIDEO_DURATION,2025-10-21T06:00:00+00:00,row_6pf8am0xzijk,hash_hpzkmun4u60tw3,meta_20251021_06.csv,2025-10-21T18:33:00+00:00
meta_acct_20,meta_camp_71,meta_adset_69,meta_ad_386,meta_cr_1836,2025-11-04 00:00:00,Asia/Singapore,deskotp,instagram,in_stream,UNKNOWN,,,,,,,,,129,5,0,0.081102,PHP,LIMITED,ENRICHED,,2025-11-03T16:00:00+00:00,row_434a5m6wrhhw,hash_8wg6la2l72k1d9,meta_20251103_16.csv,2025-11-04T16:50:00+00:00
meta_acct_11,meta_camp_5,meta_adset_192,meta_ad_1277,meta_cr_1044,2025-11-17 16:00:00,,unknown,instagram,reels,REELS,10.0,17.0,13.0,10.0,11.0,3.0,4.0,3.94,283,14,3,0.111569,USD,PAUSED,PUBLISHED,,2025-11-17T08:00:00+00:00,row_kglikgzvffbh,hash_l7859e4s4y039d,meta_20251117_08.csv,2025-11-17T08:33:00+00:00
meta_acct_2,meta_camp_76,meta_adset_274,meta_ad_875,meta_cr_53,2025-11-08 06:00:00,Asia/Singapore,unknown,audience_network,reels,IMAGE,,,,,,,,,966,19,3,0.783262,EUR,ACTIVE,ENRICHED,,2025-11-07T22:00:00+00:00,row_xahc7s9wj15g,hash_8cvo8sj788ebvn,meta_20251107_22.csv,2025-11-08T22:49:00+00:00
meta_acct_11,meta_camp_103,meta_adset_44,meta_ad_1172,meta_cr_693,2025-10-23 17:00:00,,desktop,facebook,right_column,IMAGE,,,,,,,,,82,6,2,0.075371,PHP,ACTIVE,VALIDATED,,2025-10-23T09:00:00+00:00,row_x3k4uit57tf1,hash_jatgqgjzrlyjzz,meta_20251023_09.csv,2025-10-23T21:38:00+00:00
meta_acct_11,meta_camp_37,meta_adset_9,meta_ad_1231,meta_cr_801,2025-12-04 23:00:00,Asia/Singapore,mobile,facebook,in_stream,CAROUSEL,,,,,,,,,128,3,1,0.073158,USD,PAUSED,PUBLISHED,,2025-12-04T15:00:00+00:00,row_3mvb6k65agf5,hash_zr6pqk6wc9modq,meta_20251204_15.csv,2025-12-04T15:45:00+00:00
meta_acct_19,meta_camp_15,meta_adset_233,meta_ad_20,meta_cr_1756,2026-01-06 11:00:00,Asia/Manila,MOBILE,facebook,stories,VIDEO,60.0,60.0,66.0,69.0,43.0,49.0,43.0,16.25,158,1,0,0.018784,USD,ACTIVE,VALIDATED,,2026-01-06T03:00:00+00:00,row_htr7sxsoxd5b,hash_x122o9g19z169r,meta_20260106_03.csv,2026-01-06T05:33:00+00:00
meta_acct_20,meta_camp_40,meta_adset_390,meta_ad_1116,meta_cr_681,2025-12-01 12:00:00,Asia/Manila,deskotp,audience_network,search_results,UNKNOWN,,,,,,,,,301,30,15,0.207117,PHP,ACTIVE,VALIDATED,,2025-12-01T04:00:00+00:00,row_jdu9urdhbf28,hash_pd5s1oq32xloaq,meta_20251201_04.csv,2025-12-01T04:04:00+00:00
meta_acct_20,meta_camp_6,meta_adset_129,meta_ad_1317,meta_cr_355,2025-12-22 13:00:00,Asia/Manila,mobile,facebook,feed,VIDEO,30.0,31.0,43.0,25.0,14.0,2.0,12.0,23.43,624,34,24,0.282755,USD,ACTIVE,VALIDATED,,2025-12-22T05:00:00+00:00,row_mv4wiqi5bnyl,hash_ba0o6b5afz958g,meta_20251222_05.csv,2025-12-23T05:59:00+00:00
meta_acct_5,meta_camp_89,meta_adset_295,meta_ad_1083,meta_cr_1115,2025-09-21 20:00:00,,mobile,instagram,reels,REELZ,60.0,14.0,15.0,3.0,3.0,6.0,13.0,37.68,64,2,0,0.086026,SGD,ACTIVE,ENRICHED,,2025-09-21T12:00:00+00:00,row_rsrklxnjq4jw,hash_o4tffm5h4d7s82,meta_20250921_12.csv,2025-09-21T13:59:00+00:00
meta_acct_9,meta_camp_13,meta_adset_70,meta_ad_517,meta_cr_695,2025-12-22 09:00:00,Asia/Singapore,moblie,facebook,search_results,REELS,60.0,19.0,16.0,18.0,23.0,17.0,12.0,36.33,148,1,0,0.128194,USD ,DRAFT,VALIDATED,,2025-12-22T01:00:00+00:00,row_tkhanfn1df17,hash_b6flg69t92vu08,meta_20251222_01.csv,2025-12-22T02:21:00+00:00
meta_acct_12,meta_camp_110,meta_adset_248,meta_ad_1008,meta_cr_1233,2025-10-15 20:00:00,Asia/Manila,desktop,facebook,right_column,UNKNOWN,,,,,,,,,71,7,3,0.066183,PHP,ACTIVE,QUARANTINED,,2025-10-15T12:00:00+00:00,row_7aytwzx02d5l,hash_esnks1azusotb2,meta_20251015_12.csv,2025-10-15T12:33:00+00:00
meta_acct_19,meta_camp_56,meta_adset_387,meta_ad_160,meta_cr_2259,2025-12-23 04:00:00,Asia/Manila,unknown,audience_network,in_stream,REELZ,45.0,5.0,5.0,1.0,2.0,0.0,0.0,12.79,53,4,0,0.074187,usd,ACTIVE,VALIDATED,,2025-12-22T20:00:00+00:00,row_1pyc9agsn9kz,hash_4ct47lvc23bz33,meta_20251222_20.csv,2025-12-23T02:02:00+00:00
meta_acct_8,meta_camp_101,meta_adset_214,meta_ad_1224,meta_cr_2051,2025-10-02 21:00:00,,deskotp,facebook,in_stream,IMAGE,,,,,,,,,221,4,2,0.115662,USD,ACTIVE,QUARANTINED,,2025-10-02T13:00:00+00:00,row_dc1nhecb287j,hash_72nqcbdrlkfmbp,meta_20251002_13.csv,2025-10-02T15:17:00+00:00
meta_acct_8,meta_camp_45,meta_adset_79,meta_ad_305,meta_cr_1684,2025-12-24 15:00:00,Asia/Manila,MOBILE,instagram,search_results,CAROUSEL,,,,,,,,,503,3,1,0.112356,PHP,DRAFT,RECEIVED,,2025-12-24T07:00:00+00:00,row_h7xljepvlvia,hash_coq2ij92yn2b3j,meta_20251224_07.csv,2025-12-24T07:07:00+00:00
meta_acct_7,meta_camp_15,meta_adset_10,meta_ad_85,meta_cr_493,2025-10-21 09:00:00,,moblie,instagram,right_column,UNKNOWN,,,,,,,,,67,2,1,0.042116,PHP,ACTIVE,VALIDATED,,2025-10-21T01:00:00+00:00,row_38q0re9b2emz,hash_rmz6b09kvy4u79,meta_20251021_01.csv,2025-10-23T01:10:00+00:00
meta_acct_5,meta_camp_118,meta_adset_357,meta_ad_561,meta_cr_281,2025-10-14 23:00:00,Asai/Manila,desktop,facebook,in_stream,VIDEO,10.0,6.0,6.0,4.0,5.0,2.0,,3.65,65,1,0,0.079324,PHP,ACTIVE,VALIDATED,,2025-10-14T15:00:00+00:00,row_kjt0koedhdjc,hash_qtxd23d9yeqytt,meta_20251014_15.csv,2025-10-14T17:47:00+00:00
meta_acct_6,meta_camp_82,meta_adset_294,meta_ad_670,meta_cr_2412,2025-12-31 00:00:00,Asai/Manila,desktop,audience_network,stories,IMAGE,,,,,,,,,65,1,0,0.0497,PHP,LIMITED,ENRICHED,,2025-12-30T16:00:00+00:00,row_tejuaaqu5v5f,hash_cw3hm7n7v2k0rb,meta_20251230_16.csv,2026-01-01T16:09:00+00:00
meta_acct_4,meta_camp_84,meta_adset_142,meta_ad_924,meta_cr_129,2025-11-22 02:00:00,Asia/Manila,mobile,audience_network,reels,VIDEO,,23.0,6.0,15.0,25.0,19.0,27.0,,84,1,0,0.051373,USD,ACTIVE,ENRICHED,,2025-11-21T18:00:00+00:00,row_uytvusax61cz,hash_qxdx9j7elns4x0,meta_20251121_18.csv,2025-11-21T18:50:00+00:00
meta_acct_15,meta_camp_9,meta_adset_339,meta_ad_1376,meta_cr_1556,2026-01-01 03:00:00,,MOBILE,audience_network,in_stream,CAROUSEL,,,,,,,,,639,17,13,1.060863,EUR,ACTIVE,RECEIVED,,2025-12-31T19:00:00+00:00,row_h232frqukajx,hash_pcfvbj5dxkvahx,meta_20251231_19.csv,2026-01-02T19:06:00+00:00
meta_acct_3,meta_camp_59,meta_adset_14,meta_ad_491,meta_cr_1015,2026-01-12 07:00:00,Asia/Singapore,deskotp,facebook,reels,CAROUSEL,,,,,,,,,126,4,1,0.032745,USD,ACTIVE,VALIDATED,,2026-01-11T23:00:00+00:00,row_2r6aj5fa0ug4,hash_mgyklq43pjtwov,meta_20260111_23.csv,2026-01-12T00:15:00+00:00
meta_acct_10,meta_camp_34,meta_adset_36,meta_ad_1073,meta_cr_270,2025-10-25 01:00:00,Asia/Singapore,moblie,instagram,search_results,STORY,,,,,,,,,561,4,1,0.130836,PHP,ACTIVE,VALIDATED,,2025-10-24T17:00:00+00:00,row_ctbr1dqwqp7c,hash_q62k1cu4ye2y7x,meta_20251024_17.csv,2025-10-24T23:59:00+00:00
meta_acct_11,meta_camp_58,meta_adset_340,meta_ad_1033,meta_cr_2464,2025-11-14 23:00:00,Asia/Manila,unknown,instagram,stories,CAROUSEL,,,,,,,,,329,1,0,0.568723,USD,ACTIVE,ENRICHED,,2025-11-14T15:00:00+00:00,row_hpzveos14x9d,hash_7uz8m9qdr05aib,meta_20251114_15.csv,2025-11-14T16:32:00+00:00
meta_acct_8,meta_camp_72,meta_adset_312,meta_ad_141,meta_cr_861,2025-10-08 05:00:00,Asia/Manila,MOBILE,audience_network,in_stream,STORY,,,,,,,,,211,11,7,0.232797,USD,ACTIVE,PUBLISHED,,2025-10-07T21:00:00+00:00,row_1h84k1hjye95,hash_n8m4qom9smnz0q,meta_20251007_21.csv,2025-10-07T21:40:00+00:00
meta_acct_3,meta_camp_82,meta_adset_151,meta_ad_667,meta_cr_2294,2025-11-05 18:00:00,Asia/Singapore,deskotp,instagram,stories,UNKNOWN,,,,,,,,,89,0,0,0.020963,USD,ACTIVE,PUBLISHED,,2025-11-05T10:00:00+00:00,row_wxctw0sgnzi9,hash_g7sc6ihjayeajk,meta_20251105_10.csv,2025-11-05T22:02:00+00:00
meta_acct_4,meta_camp_76,meta_adset_276,meta_ad_3,meta_cr_1446,2026-01-09 13:00:00,Asai/Manila,moblie,audience_network,stories,STORY,,,,,,,,,317,9,6,0.031045,PHP,ACTIVE,VALIDATED,,2026-01-09T05:00:00+00:00,row_6jm0eo5prf4q,hash_fcx4men282xlb7,meta_20260109_05.csv,2026-01-09T17:32:00+00:00
meta_acct_10,meta_camp_99,meta_adset_7,meta_ad_332,meta_cr_120,2025-10-15 23:00:00,Asia/Singapore,moblie,facebook,in_stream,VIDEO,30.0,23.0,24.0,12.0,2.0,7.0,7.0,24.31,91,9,1,0.035204,sgd,ACTIVE,VALIDATED,,2025-10-15T15:00:00+00:00,row_l6ff06ys59zn,hash_r76w1tb37e0rod,meta_20251015_15.csv,2025-10-16T03:53:00+00:00
meta_acct_9,meta_camp_116,meta_adset_332,meta_ad_648,meta_cr_1789,2026-01-16 06:00:00,Asia/Singapore,deskotp,facebook,feed,REELZ,,8.0,6.0,6.0,12.0,3.0,0.0,3.38,65,5,1,0.100763,AUD,ACTIVE,QUARANTINED,MISSING_VIDEO_DURATION,2026-01-15T22:00:00+00:00,row_mjthka0f762i,hash_lqyi3e46vz2gbd,meta_20260115_22.csv,2026-01-15T22:01:00+00:00
meta_acct_2,meta_camp_73,meta_adset_383,meta_ad_223,meta_cr_1399,2025-10-26 10:00:00,,deskotp,facebook,right_column,REELZ,,20.0,10.0,19.0,15.0,12.0,1.0,39.33,131,2,1,-0.046568,PHP,PAUSED,QUARANTINED,MISSING_VIDEO_DURATION,2025-10-26T02:00:00+00:00,row_ytwwkbdfmtcg,hash_hxdqacgbb38nxh,meta_20251026_02.csv,2025-10-26T04:03:00+00:00
meta_acct_15,meta_camp_48,meta_adset_95,meta_ad_230,meta_cr_1296,2025-11-10 18:00:00,,desktop,facebook,right_column,REELS,,21.0,24.0,24.0,16.0,5.0,4.0,,250,3,2,0.195006,PHP,ACTIVE,ENRICHED,,2025-11-10T10:00:00+00:00,row_gutxu8fg9e45,hash_l165prpp06fqbg,meta_20251110_10.csv,2025-11-10T11:52:00+00:00
meta_acct_18,meta_camp_85,meta_adset_22,meta_ad_752,meta_cr_2299,2025-11-24 09:00:00,Asia/Manila,mobile,facebook,right_column,CAROUSEL,,,,,,,,,208,6,0,0.045187,PHP,ACTIVE,VALIDATED,,2025-11-24T01:00:00+00:00,row_nrisuf2aixgk,hash_l2ddi11wg1uev4,meta_20251124_01.csv,2025-11-24T03:52:00+00:00
meta_acct_12,meta_camp_3,meta_adset_211,meta_ad_763,meta_cr_1749,2025-11-13 09:00:00,,unknown,audience_network,stories,REELS,90.0,27.0,22.0,17.0,17.0,7.0,13.0,37.09,163,4,1,0.072004,PHP,PAUSED,ENRICHED,,2025-11-13T01:00:00+00:00,row_853cghea0c2l,hash_1kvhmb8q4jp54g,meta_20251113_01.csv,2025-11-14T01:28:00+00:00
meta_acct_1,meta_camp_58,meta_adset_289,meta_ad_55,meta_cr_205,2025-09-21 11:00:00,Asia/Manila,moblie,facebook,right_column,IMAGE,,,,,,,,,146,14,5,0.150676,EUR,ACTIVE,QUARANTINED,,2025-09-21T03:00:00+00:00,row_j27nuig9e90j,hash_2k0e84karjeyhu,meta_20250921_03.csv,2025-09-21T03:10:00+00:00
meta_acct_11,meta_camp_8,meta_adset_150,meta_ad_413,meta_cr_696,2025-12-20 14:00:00,Asai/Manila,mobile,facebook,reels,VIDEO,,48.0,71.0,36.0,87.0,47.0,17.0,5.66,182,6,1,0.141787,PHP,PAUSED,QUARANTINED,,2025-12-20T06:00:00+00:00,row_4wjasvzzh9h5,hash_004wc1nsmezqap,meta_20251220_06.csv,2025-12-20T07:58:00+00:00
meta_acct_14,meta_camp_106,meta_adset_114,meta_ad_60,meta_cr_349,2025-10-02 21:00:00,Asia/Manila,moblie,facebook,right_column,VIDEO,90.0,149.0,140.0,88.0,49.0,1.0,48.0,59.95,312,16,4,0.419934,PHP,LIMITED,VALIDATED,,2025-10-02T13:00:00+00:00,row_69qa4d8wk65a,hash_y7ljgn14ut6pda,meta_20251002_13.csv,2025-10-02T14:05:00+00:00
meta_acct_14,meta_camp_59,meta_adset_4,meta_ad_1457,meta_cr_30,2025-11-21 00:00:00,,mobile,audience_network,stories,IMAGE,,,,,,,,,266,377,108,0.039838,USD,ACTIVE,ENRICHED,,2025-11-20T16:00:00+00:00,row_hquxep500bvw,hash_5q9gf65hcyrd57,meta_20251120_16.csv,2025-11-20T16:12:00+00:00
meta_acct_8,meta_camp_2,meta_adset_390,meta_ad_539,meta_cr_828,2025-09-29 22:00:00,,mobile,instagram,in_stream,STORY,,,,,,,,,146,5,2,0.101093,USD,ACTIVE,ENRICHED,,2025-09-29T14:00:00+00:00,row_urvgpq14dafv,hash_n40ceka0u8kaim,meta_20250929_14.csv,2025-09-30T14:24:00+00:00
meta_acct_1,meta_camp_45,meta_adset_146,meta_ad_1347,meta_cr_339,2025-12-25 20:00:00,Asai/Manila,MOBILE,facebook,reels,CAROUSEL,,,,,,,,,120,3,0,0.148736,php,ACTIVE,VALIDATED,,2025-12-25T12:00:00+00:00,row_5ip1kgghwk9p,hash_1ai6xxmasioxdr,meta_20251225_12.csv,2025-12-26T00:38:00+00:00
meta_acct_14,meta_camp_86,meta_adset_78,meta_ad_502,meta_cr_315,2025-11-28 10:00:00,Asia/Singapore,deskotp,facebook,in_stream,STORY,,,,,,,,,551,6,2,0.968108,PHP,ACTIVE,RECEIVED,,2025-11-28T02:00:00+00:00,row_tswb9644xg1j,hash_ke66nuqn0j7ogr,meta_20251128_02.csv,2025-11-28T04:28:00+00:00
meta_acct_2,meta_camp_96,meta_adset_219,meta_ad_1325,meta_cr_1230,2025-11-29 08:00:00,Asia/Singapore,moblie,facebook,right_column,VIDEO,60.0,21.0,22.0,8.0,17.0,18.0,5.0,20.97,138,23,2,0.081732,PHP,ACTIVE,PUBLISHED,,2025-11-29T00:00:00+00:00,row_hqiyudhu6bu0,hash_ok44nv40ipbvr4,meta_20251129_00.csv,2025-11-29T01:39:00+00:00
meta_acct_6,meta_camp_77,meta_adset_94,meta_ad_921,meta_cr_100,2025-10-21 09:00:00,Asai/Manila,moblie,facebook,feed,STORY,,,,,,,,,147,272,123,0.034342,PHP,DISAPPROVED,QUARANTINED,CLICKS_GT_IMPRESSIONS,2025-10-21T01:00:00+00:00,row_yerbdmm19nau,hash_vx7zy21772wj30,meta_20251021_01.csv,2025-10-21T01:27:00+00:00
meta_acct_12,meta_camp_55,meta_adset_197,meta_ad_1464,meta_cr_2361,2025-09-22 11:00:00,Asia/Singapore,MOBILE,instagram,reels,REELZ,6.0,19.0,5.0,13.0,9.0,17.0,,3.42,45,1,0,0.022036,USD,ACTIVE,VALIDATED,,2025-09-22T03:00:00+00:00,row_qnpz2ci57hek,hash_twmkcqx8q4o2bu,meta_20250922_03.csv,2025-09-22T03:34:00+00:00
meta_acct_9,meta_camp_117,meta_adset_208,meta_ad_855,meta_cr_920,2025-11-13 23:00:00,Asia/Singapore,desktop,instagram,in_stream,REELZ,,71.0,50.0,59.0,43.0,7.0,7.0,16.25,137,1,0,0.086914,USD,DRAFT,VALIDATED,,2025-11-13T15:00:00+00:00,row_pjb0rj170y6u,hash_1tdhfg2f7qr098,meta_20251113_15.csv,2025-11-13T15:47:00+00:00
meta_acct_17,meta_camp_100,meta_adset_320,meta_ad_779,meta_cr_476,2025-12-29 05:00:00,,unknown,instagram,reels,CAROUSEL,,,,,,,,,256,7,1,0.151912,USD,ACTIVE,VALIDATED,,2025-12-28T21:00:00+00:00,row_haexwblma5jc,hash_fo7h04qoxaevx4,meta_20251228_21.csv,2025-12-28T23:07:00+00:00
meta_acct_15,meta_camp_93,meta_adset_44,meta_ad_335,meta_cr_586,2026-01-03 05:00:00,Asia/Manila,moblie,facebook,feed,REELS,90.0,35.0,22.0,13.0,11.0,19.0,24.0,17.89,164,13,0,0.129136,USD,ACTIVE,ENRICHED,,2026-01-02T21:00:00+00:00,row_52ktqes0dyb3,hash_kqvtbzzvk6bj4k,meta_20260102_21.csv,2026-01-03T03:52:00+00:00
meta_acct_9,meta_camp_21,meta_adset_262,meta_ad_989,meta_cr_1875,2026-01-08 05:00:00,,MOBILE,audience_network,search_results,STORY,,,,,,,,,92,2,0,0.062123,PHP,ACTIVE,QUARANTINED,,2026-01-07T21:00:00+00:00,row_q49fr1tdipvj,hash_0yrc85aplcp51m,meta_20260107_21.csv,2026-01-08T09:37:00+00:00
meta_acct_1,meta_camp_89,meta_adset_63,meta_ad_489,meta_cr_18,2025-11-05 22:00:00,Asai/Manila,MOBILE,instagram,in_stream,UNKNOWN,,,,,,,,,135,4,1,0.138998,USD,ACTIVE,VALIDATED,,2025-11-05T14:00:00+00:00,row_wjx3wcuzbv17,hash_0ot2ehqv5ddn5c,meta_20251105_14.csv,2025-11-06T02:23:00+00:00
meta_acct_20,meta_camp_49,meta_adset_128,meta_ad_66,meta_cr_765,2025-11-11 06:00:00,Asia/Singapore,moblie,instagram,right_column,REELS,30.0,30.0,18.0,52.0,24.0,36.0,18.0,15.05,192,9,2,0.213489,PHP,ACTIVE,ENRICHED,,2025-11-10T22:00:00+00:00,row_k0s9hr4bkvri,hash_tary3d3o7an3h3,meta_20251110_22.csv,2025-11-11T00:27:00+00:00
meta_acct_10,meta_camp_109,meta_adset_124,meta_ad_739,meta_cr_222,2025-12-13 18:00:00,,unknown,audience_network,search_results,IMAGE,,,,,,,,,90,5,0,0.14838,PHP ,ACTIVE,VALIDATED,,2025-12-13T10:00:00+00:00,row_oo1s6nr4j5ut,hash_290yalqgtledfi,meta_20251213_10.csv,2025-12-15T10:18:00+00:00
meta_acct_17,meta_camp_58,meta_adset_90,meta_ad_470,meta_cr_2268,2025-11-17 16:00:00,Asia/Singapore,MOBILE,facebook,search_results,STORY,,,,,,,,,28,0,0,0.014495,AUD,ACTIVE,PUBLISHED,,2025-11-17T08:00:00+00:00,row_zu7mvo9isbpx,hash_6lzlv67ei1w9ii,meta_20251117_08.csv,2025-11-19T08:41:00+00:00
meta_acct_1,meta_camp_104,meta_adset_180,meta_ad_70,meta_cr_938,2025-10-16 13:00:00,Asia/Manila,mobile,instagram,right_column,REELZ,20.0,65.0,64.0,50.0,15.0,61.0,3.0,2.88,211,7,2,0.333955,SGD,ACTIVE,ENRICHED,,2025-10-16T05:00:00+00:00,row_srnn00k0w5ql,hash_malvvrg0px2113,meta_20251016_05.csv,2025-10-16T07:35:00+00:00
meta_acct_4,meta_camp_1,meta_adset_140,meta_ad_1042,meta_cr_278,2025-11-23 23:00:00,,desktop,audience_network,in_stream,UNKNOWN,,,,,,,,,84,3,1,0.076101,USD,ACTIVE,VALIDATED,,2025-11-23T15:00:00+00:00,row_o5q1abg8kp8s,hash_wyswzs5zcoe4wp,meta_20251123_15.csv,2025-11-25T15:08:00+00:00
meta_acct_2,meta_camp_72,meta_adset_170,meta_ad_795,meta_cr_1491,2025-10-08 09:00:00,Asai/Manila,MOBILE,audience_network,stories,STORY,,,,,,,,,164,6,2,0.165838,PHP,PAUSED,VALIDATED,,2025-10-08T01:00:00+00:00,row_zb1lmnz2fb8r,hash_h0ljz792j4whca,meta_20251008_01.csv,2025-10-10T01:36:00+00:00
meta_acct_18,meta_camp_114,meta_adset_235,meta_ad_452,meta_cr_772,2025-10-11 06:00:00,Asai/Manila,unknown,facebook,feed,REELS,6.0,10.0,12.0,9.0,4.0,7.0,4.0,2.41,112,6,1,0.120909,PHP,ACTIVE,VALIDATED,,2025-10-10T22:00:00+00:00,row_e5bj9prupaos,hash_mmvfkbn9s06y9d,meta_20251010_22.csv,2025-10-11T04:53:00+00:00
meta_acct_16,meta_camp_50,meta_adset_391,meta_ad_676,meta_cr_631,2026-01-08 21:00:00,Asia/Manila,MOBILE,audience_network,right_column,UNKNOWN,,,,,,,,,198,2,0,0.049301,PHP,ACTIVE,PUBLISHED,,2026-01-08T13:00:00+00:00,row_y3dwaidh81j4,hash_oxdwvz37g1hm71,meta_20260108_13.csv,2026-01-08T13:00:00+00:00
meta_acct_12,meta_camp_53,meta_adset_146,meta_ad_1035,meta_cr_962,2025-10-22 23:00:00,,MOBILE,audience_network,reels,VIDEO,12.0,3.0,4.0,1.0,0.0,0.0,0.0,5.11,47,0,0,0.01852,PHP,ACTIVE,PUBLISHED,,2025-10-22T15:00:00+00:00,row_d0q758v662yq,hash_s80y155oh795fd,meta_20251022_15.csv,2025-10-22T21:01:00+00:00
meta_acct_20,meta_camp_101,meta_adset_230,meta_ad_170,meta_cr_25,2025-11-18 16:00:00,Asai/Manila,MOBILE,audience_network,stories,IMAGE,,,,,,,,,97,3,0,0.039174,PHP,ACTIVE,PUBLISHED,,2025-11-18T08:00:00+00:00,row_9xccw6qstcw0,hash_7953vkys23z48z,meta_20251118_08.csv,2025-11-20T08:54:00+00:00
meta_acct_5,meta_camp_84,meta_adset_121,meta_ad_151,meta_cr_2299,2026-01-16 19:00:00,Asai/Manila,MOBILE,audience_network,feed,REELZ,12.0,16.0,32.0,13.0,33.0,14.0,6.0,6.87,182,9,1,0.183237,USD,ACTIVE,ENRICHED,,2026-01-16T11:00:00+00:00,row_xncc5n8u4k1k,hash_qhkr6pb7el7zsf,meta_20260116_11.csv,2026-01-16T12:18:00+00:00
meta_acct_2,meta_camp_106,meta_adset_253,meta_ad_1482,meta_cr_1957,2025-12-03 07:00:00,Asia/Singapore,unknown,audience_network,stories,CAROUSEL,,,,,,,,,217,10,7,0.147451,PHP,ACTIVE,ENRICHED,,2025-12-02T23:00:00+00:00,row_exyfwy5tk5gt,hash_9lyi2hh86fsoon,meta_20251202_23.csv,2025-12-03T23:24:00+00:00
meta_acct_19,meta_camp_113,meta_adset_91,meta_ad_310,meta_cr_2237,2026-01-03 12:00:00,,mobile,facebook,stories,REELS,6.0,53.0,35.0,39.0,59.0,40.0,25.0,3.03,235,5,0,0.231723,PHP,ACTIVE,VALIDATED,,2026-01-03T04:00:00+00:00,row_x5d69ztt5f9j,hash_u3yapgry7cp57a,meta_20260103_04.csv,2026-01-03T05:37:00+00:00
meta_acct_4,meta_camp_12,meta_adset_157,meta_ad_876,meta_cr_2055,2025-12-05 21:00:00,Asia/Singapore,moblie,audience_network,search_results,IMAGE,,,,,,,,,690,22,11,0.559337,PHP,ACTIVE,RECEIVED,,2025-12-05T13:00:00+00:00,row_yzzbf8yohk4l,hash_1yfjsu2n6zcl02,meta_20251205_13.csv,2025-12-05T13:56:00+00:00
meta_acct_17,meta_camp_99,meta_adset_30,meta_ad_1377,meta_cr_1829,2026-01-09 21:00:00,Asai/Manila,desktop,facebook,reels,IMAGE,,,,,,,,,1040,73,24,0.487607,PHP,ACTIVE,RECEIVED,,2026-01-09T13:00:00+00:00,row_50inq1qm4vns,hash_wepkg334npvtgm,meta_20260109_13.csv,2026-01-09T14:48:00+00:00
meta_acct_1,meta_camp_90,meta_adset_205,meta_ad_195,meta_cr_663,2025-12-20 23:00:00,,desktop,facebook,right_column,STORY,,,,,,,,,1335,31,6,1.788754,SGD,ACTIVE,RECEIVED,,2025-12-20T15:00:00+00:00,row_qnqph6awx628,hash_uasuxu9f4zgj34,meta_20251220_15.csv,2025-12-21T15:53:00+00:00
meta_acct_5,meta_camp_75,meta_adset_56,meta_ad_1262,meta_cr_2446,2026-01-12 10:00:00,,MOBILE,facebook,reels,IMAGE,,,,,,,,,475,4,1,1.0089,PHP,ACTIVE,ENRICHED,,2026-01-12T02:00:00+00:00,row_jnual9d1xc6i,hash_bv4uk10q40ikh3,meta_20260112_02.csv,2026-01-12T02:18:00+00:00
meta_acct_19,meta_camp_97,meta_adset_144,meta_ad_88,meta_cr_730,2025-12-28 10:00:00,Asia/Singapore,MOBILE,audience_network,search_results,REELS,6.0,48.0,37.0,38.0,46.0,23.0,2.0,1.73,387,7,0,0.290005,PHP,ACTIVE,PUBLISHED,,2025-12-28T02:00:00+00:00,row_b726gje5vimv,hash_hq49dti3aryoy7,meta_20251228_02.csv,2025-12-28T14:35:00+00:00
meta_acct_16,meta_camp_95,meta_adset_83,meta_ad_293,meta_cr_2275,2025-10-13 17:00:00,,desktop,audience_network,stories,STORY,30.0,,,,,,,,196,23,2,0.041898,PHP,ACTIVE,VALIDATED,,2025-10-13T09:00:00+00:00,row_90sxb6nnslk9,hash_26abu0v36u4mb6,meta_20251013_09.csv,2025-10-14T09:05:00+00:00
meta_acct_13,meta_camp_120,meta_adset_86,meta_ad_690,meta_cr_1563,2025-12-23 14:00:00,Asia/Manila,deskotp,instagram,in_stream,UNKNOWN,,,,,,,,,65,1,0,0.079008,PHP,ACTIVE,ENRICHED,,2025-12-23T06:00:00+00:00,row_v2sjjfqt849t,hash_ldmpfq0jfco7ma,meta_20251223_06.csv,2025-12-23T06:57:00+00:00
