ad_account_id,campaign_id,ad_group_id,pin_promotion_id,pin_id,date,hour,timezone,device_type,surface,creative_type,video_duration_seconds,impressions,clicks,spend,currency_code,saves,outbound_clicks,pipeline_status,ad_state,quarantine_reason,ingested_at,row_id,row_hash,source_file,ingested_at_utc
pin_acct_12,pin_camp_40,pin_grp_284,pin_prom_243,,2025-11-25,14,Asia/Manila,MOBILE,search,UNKNOWN,,136,17,0.033785,USD,0,4,VALIDATED,ACTIVE,,2025-11-25T14:00:00+00:00,row_us0rt7u6vk7w,hash_olf1yxr1m5tlr1,pinterest_20251125_14.csv,2025-11-25T20:27:00+00:00
pin_acct_13,pin_camp_93,pin_grp_421,pin_prom_265,,2025-11-17,8,UTC,MOBILE,homefeed,SHOPPING,,291,11,0.12558,PHP,3,5,PUBLISHED,ACTIVE,,2025-11-17T09:00:00+00:00,row_6cehgmjpiwnm,hash_v6gsrsgnd5icyk,pinterest_20251117_08.csv,2025-11-18T08:56:00+00:00
pin_acct_9,pin_camp_27,pin_grp_287,pin_prom_1162,,2025-11-27,18,UTC,TABLET,related_pins,UNKNOWN,,166,1,0.030102,EUR,4,0,ENRICHED,ACTIVE,,2025-11-27T19:00:00+00:00,row_u96s6cj74z4y,hash_j4omq12fvlp1dw,pinterest_20251127_18.csv,2025-11-29T18:52:00+00:00
pin_acct_8,pin_camp_30,pin_grp_144,pin_prom_296,pin_1876,2025-10-03,1,,MOBILE,search,SHOPPING,,242,5,0.24401,SGD,0,3,ENRICHED,ACTIVE,,2025-10-04T01:00:00+00:00,row_dj17sllt6nth,hash_688p2pw3r83nbr,pinterest_20251003_01.csv,2025-10-04T01:59:00+00:00
pin_acct_18,pin_camp_140,pin_grp_472,pin_prom_1861,pin_255,2025-10-26,4,UTC,TABLET,homefeed,STANDARD,,195,19,0.177505,PHP,6,14,PUBLISHED,ACTIVE,,2025-10-26T16:00:00+00:00,row_omr58gj5jcef,hash_m6i5bzfpfcftog,pinterest_20251026_04.csv,2025-10-27T04:59:00+00:00
pin_acct_8,pin_camp_155,pin_grp_67,pin_prom_1810,pin_1152,2025-09-23,5,utc,MOBILE,homefeed,VIDEO,,536,23,0.308274,PHP,6,18,ENRICHED,ACTIVE,,2025-09-23T17:00:00+00:00,row_1hohk9v7mj4a,hash_07qaby1ckl07m8,pinterest_20250923_05.csv,2025-09-24T05:02:00+00:00
pin_acct_16,pin_camp_54,pin_grp_45,pin_prom_119,,2025-11-26,1,UTC,DESKTOP,related_pins,VIDEO,,253,4,-0.173487,PHP,9,1,VALIDATED,ACTIVE,,2025-11-26T02:00:00+00:00,row_tmuuo971tc9y,hash_nogf0vyb03rueu,pinterest_20251126_01.csv,2025-11-28T01:07:00+00:00
pin_acct_5,pin_camp_22,pin_grp_23,pin_prom_813,pin_852,2025-10-23,20,utc,DESKTOP,search,CAROUSEL,,391,13,0.082762,PHP,25,8,PUBLISHED,ACTIVE,,2025-10-23T21:00:00+00:00,row_fic324bo8box,hash_szzx6v48unbja9,pinterest_20251023_20.csv,2025-10-23T20:18:00+00:00
pin_acct_14,pin_camp_97,pin_grp_483,pin_prom_2090,,2026-01-07,3,Asia/Manila,MOBLIE,homefeed,STANDARD,,142,6,0.260275,USD,3,2,RECEIVED,ACTIVE,,2026-01-08T03:00:00+00:00,row_7fhed1c8eau5,hash_11brn46h9j4ifo,pinterest_20260107_03.csv,2026-01-09T03:57:00+00:00
pin_acct_20,pin_camp_127,pin_grp_399,pin_prom_63,pin_3249,2025-12-19,19,UTC,MOBILE,homefeed,VIDEO,,438,20,0.440827,PHP,2,13,VALIDATED,ACTIVE,,2025-12-19T19:00:00+00:00,row_3ftuezpmbifn,hash_sf9sb9xsf5f99a,pinterest_20251219_19.csv,2025-12-19T20:15:00+00:00
pin_acct_18,pin_camp_50,pin_grp_357,pin_prom_2126,,2025-12-04,1,UTC,MOBILE,related_pins,VIDEO,,66,1,0.025042,PHP,1,0,VALIDATED,DISAPPROVED,,2025-12-04T01:00:00+00:00,row_gxbzrp1qbgis,hash_z6youequuuto18,pinterest_20251204_01.csv,2025-12-04T02:13:00+00:00
pin_acct_9,pin_camp_39,pin_grp_321,pin_prom_490,pin_1820,2025-12-31,8,,MOBILE,homefeed,SHOPPING,,126,5,0.097362,PHP,4,1,RECEIVED,ACTIVE,,2026-01-01T08:00:00+00:00,row_dcmudl8fek1l,hash_sx8i4pz5yd6ssv,pinterest_20251231_08.csv,2025-12-31T09:13:00+00:00
pin_acct_4,pin_camp_33,pin_grp_513,pin_prom_496,pin_535,2025-12-08,21,UTC,MOBILE,related_pins,VIDEO,,137,5,0.067831,PHP,0,0,RECEIVED,ACTIVE,,2025-12-09T09:00:00+00:00,row_9lj0w9tkc66o,hash_wznh8vv5k6n69b,pinterest_20251208_21.csv,2025-12-10T21:29:00+00:00
pin_acct_18,pin_camp_24,pin_grp_584,pin_prom_1622,pin_3472,2025-11-28,11,UTC,MOBLIE,related_pins,UNKNOWN,,178,9,0.158427,PHP,0,4,VALIDATED,ACTIVE,,2025-11-28T23:00:00+00:00,row_hz6cdjb26j3p,hash_kpzc9apw2gt6ji,pinterest_20251128_11.csv,2025-11-28T23:48:00+00:00
pin_acct_9,pin_camp_98,pin_grp_207,pin_prom_945,,2025-10-23,14,UTC,MOBILE,search,UNKNOWN,,114,0,0.035782,PHP,1,0,PUBLISHED,ACTIVE,,2025-10-23T15:00:00+00:00,row_6355xxwlm3xf,hash_j8qfyq4l4rz3ae,pinterest_20251023_14.csv,2025-10-23T14:43:00+00:00
pin_acct_14,pin_camp_38,pin_grp_319,pin_prom_760,pin_2955,2026-01-03,11,utc,MOBLIE,search,STANDARD,,356,14,0.283242,USD,16,10,RECEIVED,ACTIVE,,2026-01-03T23:00:00+00:00,row_dqogzerc7ka1,hash_g2w5flc682wmmx,pinterest_20260103_11.csv,2026-01-04T11:10:00+00:00
pin_acct_12,pin_camp_34,pin_grp_245,pin_prom_1455,,2025-12-20,18,utc,MOBILE,related_pins,CAROUSEL,,195,17,0.258131,SGD,1,10,ENRICHED,ACTIVE,,2025-12-21T06:00:00+00:00,row_0ukrcbnbo9ad,hash_whfyex1mt1fqxg,pinterest_20251220_18.csv,2025-12-20T18:24:00+00:00
pin_acct_3,pin_camp_96,pin_grp_150,pin_prom_1411,pin_3417,2026-01-08,14,Asia/Manila,TABLET,search,VIDEO,,113,1,0.069243,AUD,2,0,VALIDATED,PAUSED,,2026-01-09T02:00:00+00:00,row_4b1ntsy3z5bn,hash_snv7v0q1xgf488,pinterest_20260108_14.csv,2026-01-08T16:37:00+00:00
pin_acct_2,pin_camp_14,pin_grp_531,pin_prom_1741,pin_1304,2025-11-22,9,Asia/Manila,MOBLIE,search,UNKNOWN,,213,10,0.115747,AUD,1,4,ENRICHED,ACTIVE,,2025-11-23T09:00:00+00:00,row_ekyuqwihg0am,hash_e911w9248fmsm3,pinterest_20251122_09.csv,2025-11-22T09:22:00+00:00
pin_acct_14,pin_camp_129,pin_grp_198,pin_prom_1038,,2025-11-01,0,,TABLET,related_pins,SHOPPING,,92,5,0.082379,PHP,4,3,VALIDATED,ACTIVE,,2025-11-01T12:00:00+00:00,row_g75ob5bsm2dr,hash_skh5xj3747fchx,pinterest_20251101_00.csv,2025-11-01T02:36:00+00:00
pin_acct_16,pin_camp_45,pin_grp_21,pin_prom_1571,,2025-11-26,6,,DESKTOP,search,CAROUSEL,,150,9,0.018049,USD,5,6,ENRICHED,ACTIVE,,2025-11-26T18:00:00+00:00,row_rp099x5d93gc,hash_rgpb8hqt51298x,pinterest_20251126_06.csv,2025-11-28T06:13:00+00:00
pin_acct_18,pin_camp_38,pin_grp_561,pin_prom_713,pin_2275,2025-12-09,12,Asia/Manila,MOBILE,homefeed,VIDEO,,255,7,0.090829,AUD,2,1,ENRICHED,ACTIVE,,2025-12-09T12:00:00+00:00,row_vu0sxz9k1qea,hash_swoqg2r08294x2,pinterest_20251209_12.csv,2025-12-09T13:04:00+00:00
pin_acct_1,pin_camp_85,pin_grp_486,pin_prom_858,pin_2747,2025-10-05,16,UTC,DESKTOP,search,STANDARD,,93,12,0.074303,PHP,3,10,PUBLISHED,ACTIVE,,2025-10-06T16:00:00+00:00,row_8fz5247zhk8v,hash_jbituncj03bj9o,pinterest_20251005_16.csv,2025-10-05T17:55:00+00:00
pin_acct_16,pin_camp_36,pin_grp_496,pin_prom_885,,2025-11-24,7,Asia/Manila,TABLET,homefeed,SHOPPING,,255,16,0.117479,USD,6,1,VALIDATED,DRAFT,,2025-11-24T07:00:00+00:00,row_n1xzyfrp9ulo,hash_zkf4laj5i5xoob,pinterest_20251124_07.csv,2025-11-24T19:03:00+00:00
pin_acct_16,pin_camp_136,pin_grp_93,pin_prom_2119,,2025-11-16,19,Asia/Manila,MOBLIE,related_pins,SHOPPING,,98,4,0.078053,AUD,0,0,RECEIVED,ACTIVE,,2025-11-17T07:00:00+00:00,row_poynnjcdcr23,hash_wjuusrbdho0fnp,pinterest_20251116_19.csv,2025-11-16T21:13:00+00:00
pin_acct_17,pin_camp_24,pin_grp_405,pin_prom_872,,2025-09-24,5,UTC,DESKTOP,homefeed,CAROUSEL,,138,6,0.265921,SGD,3,2,ENRICHED,ACTIVE,,2025-09-24T05:00:00+00:00,row_f75eoxdynkyw,hash_atuh3fn5o8a62a,pinterest_20250924_05.csv,2025-09-24T06:44:00+00:00
pin_acct_16,pin_camp_107,pin_grp_155,pin_prom_1519,,2026-01-12,21,,DESKTOP,homefeed,SHOPPING,,377,24,0.044848,SGD,59,16,VALIDATED,ACTIVE,,2026-01-12T22:00:00+00:00,row_qgg9fd4ewnch,hash_cjozd2065eahv7,pinterest_20260112_21.csv,2026-01-14T21:03:00+00:00
pin_acct_4,pin_camp_42,pin_grp_570,pin_prom_514,pin_3738,2025-12-27,5,utc,DESKTOP,related_pins,CAROUSEL,,110,1,0.088177,PHP,1,0,VALIDATED,ACTIVE,,2025-12-27T17:00:00+00:00,row_ckx16y0acg09,hash_ujorhb3sx90kk4,pinterest_20251227_05.csv,2025-12-29T05:22:00+00:00
pin_acct_11,pin_camp_144,pin_grp_80,pin_prom_1128,pin_3515,2025-10-01,5,,TABLET,search,SHOPPING,,229,3,0.148395,PHP,18,2,ENRICHED,ACTIVE,,2025-10-01T17:00:00+00:00,row_al3hkhbnnp60,hash_ap3f3tloyhdxyj,pinterest_20251001_05.csv,2025-10-03T05:21:00+00:00
pin_acct_12,pin_camp_110,pin_grp_198,pin_prom_1876,pin_1583,2026-01-04,23,,MOBLIE,search,STANDARD,,66,7,0.12642,USD,0,6,ENRICHED,ACTIVE,,2026-01-05T00:00:00+00:00,row_31el9q3r21t5,hash_cs79gmhsh7aht2,pinterest_20260104_23.csv,2026-01-05T05:44:00+00:00
pin_acct_3,pin_camp_71,pin_grp_230,pin_prom_692,pin_520,2025-11-24,15,,DESKTOP,related_pins,STANDARD,,263,7,0.21186,PHP,24,5,PUBLISHED,ACTIVE,,2025-11-25T03:00:00+00:00,row_vvnx5pxla47i,hash_fq29w2ydumzxqo,pinterest_20251124_15.csv,2025-11-25T15:06:00+00:00
pin_acct_5,pin_camp_24,pin_grp_50,pin_prom_1008,pin_228,2025-12-24,23,,MOBLIE,search,CAROUSEL,,331,20,0.223694,PHP,4,5,VALIDATED,ACTIVE,,2025-12-25T00:00:00+00:00,row_6hgtbosb865w,hash_7xl63xffqzd8ah,pinterest_20251224_23.csv,2025-12-24T23:37:00+00:00
pin_acct_3,pin_camp_54,pin_grp_46,pin_prom_77,,2025-10-06,2,Asia/Manila,MOBLIE,homefeed,VIDEO,,226,1,0.06758,USD,22,0,PUBLISHED,PAUSED,,2025-10-06T02:00:00+00:00,row_e70dwzt7pj6c,hash_kkvbuw9721lof4,pinterest_20251006_02.csv,2025-10-07T02:30:00+00:00
pin_acct_1,pin_camp_125,pin_grp_262,pin_prom_1842,,2025-11-07,21,UTC,TABLET,related_pins,STANDARD,,232,6,0.194259,PHP,9,3,ENRICHED,ACTIVE,,2025-11-08T09:00:00+00:00,row_ixt8b37droar,hash_gbrykp4ad8x3j7,pinterest_20251107_21.csv,2025-11-08T21:08:00+00:00
pin_acct_18,pin_camp_15,pin_grp_306,pin_prom_105,,2025-11-28,10,Asia/Manila,TABLET,search,UNKNOWN,,445,48,0.113296,USD,12,21,PUBLISHED,ACTIVE,,2025-11-29T10:00:00+00:00,row_srsgi6xh0tce,hash_oodmskvtn4ek26,pinterest_20251128_10.csv,2025-11-28T11:56:00+00:00
pin_acct_8,pin_camp_159,pin_grp_357,pin_prom_1248,pin_711,2025-10-23,8,utc,DESKTOP,related_pins,UNKNOWN,,143,3,0.023659,USD,3,1,ENRICHED,ACTIVE,,2025-10-24T08:00:00+00:00,row_l98c9qx9z1gq,hash_083leiwb8uqo5u,pinterest_20251023_08.csv,2025-10-23T10:50:00+00:00
pin_acct_11,pin_camp_75,pin_grp_475,pin_prom_1748,,2025-10-11,20,Asia/Manila,MOBILE,related_pins,SHOPPING,,141,2,0.00985,USD,12,1,VALIDATED,ACTIVE,,2025-10-11T20:00:00+00:00,row_vvtlhgdr3zvd,hash_t16k99xansvzjl,pinterest_20251011_20.csv,2025-10-11T20:00:00+00:00
pin_acct_2,pin_camp_32,pin_grp_98,pin_prom_1033,pin_3476,2025-11-09,18,,TABLET,related_pins,CAROUSEL,,181,3,0.066516,USD,3,1,RECEIVED,ACTIVE,,2025-11-09T18:00:00+00:00,row_bbi4kj5gi4im,hash_k65p30radg5ln3,pinterest_20251109_18.csv,2025-11-10T06:14:00+00:00
pin_acct_13,pin_camp_38,pin_grp_48,pin_prom_270,pin_3991,2025-10-01,2,UTC,MOBLIE,homefeed,CAROUSEL,,381,21,0.230817,PHP,1,10,ENRICHED,ACTIVE,,2025-10-01T03:00:00+00:00,row_qs837oyx0fh3,hash_stvz5obw9qs84l,pinterest_20251001_02.csv,2025-10-01T14:48:00+00:00
pin_acct_15,pin_camp_112,pin_grp_290,pin_prom_511,pin_360,2025-09-22,2,,TABLET,search,SHOPPING,,339,13,0.073696,PHP,6,2,PUBLISHED,ACTIVE,,2025-09-22T14:00:00+00:00,row_bkv0vl9vrarw,hash_ov65m4snj5l20n,pinterest_20250922_02.csv,2025-09-22T14:26:00+00:00
pin_acct_8,pin_camp_29,pin_grp_582,pin_prom_834,pin_1656,2025-12-21,7,UTC,MOBILE,search,STANDARD,,172,1,0.102305,SGD,3,0,PUBLISHED,ACTIVE,,2025-12-21T08:00:00+00:00,row_xwllf0roo2xz,hash_gb674pj1mcgr72,pinterest_20251221_07.csv,2025-12-23T07:53:00+00:00
pin_acct_15,pin_camp_108,pin_grp_580,pin_prom_1780,,2025-12-21,15,UTC,MOBLIE,related_pins,STANDARD,,147,1,0.089421,PHP,2,0,RECEIVED,ACTIVE,,2025-12-21T15:00:00+00:00,row_bsyuerqeix7d,hash_l9m1vabuht5uue,pinterest_20251221_15.csv,2025-12-21T15:02:00+00:00
pin_acct_19,pin_camp_3,pin_grp_287,pin_prom_309,pin_641,2025-12-04,3,UTC,MOBLIE,related_pins,STANDARD,,102,5,0.045825,AUD,1,4,PUBLISHED,PAUSED,,2025-12-05T03:00:00+00:00,row_cfsx1gjl4az8,hash_xl414y5xzcreyj,pinterest_20251204_03.csv,2025-12-04T15:49:00+00:00
pin_acct_6,pin_camp_7,pin_grp_215,pin_prom_1479,,2025-10-02,1,utc,MOBILE,search,UNKNOWN,,325,3,0.144203,PHP,12,2,VALIDATED,PAUSED,,2025-10-02T13:00:00+00:00,row_oym1caeb5y2l,hash_v9dltui17msbt6,pinterest_20251002_01.csv,2025-10-02T07:02:00+00:00
pin_acct_7,pin_camp_17,pin_grp_188,pin_prom_2400,pin_557,2026-01-07,13,utc,TABLET,homefeed,CAROUSEL,,424,13,-0.888152,SGD,9,6,VALIDATED,LIMITED,,2026-01-07T13:00:00+00:00,row_5d76wpzlgdc6,hash_etsj8ybl9ydmut,pinterest_20260107_13.csv,2026-01-08T13:16:00+00:00
pin_acct_2,pin_camp_20,pin_grp_8,pin_prom_179,pin_741,2025-09-28,15,Asia/Manila,TABLET,search,VIDEO,15.0,183,8,0.163798,PHP,0,2,ENRICHED,ACTIVE,,2025-09-29T03:00:00+00:00,row_a8c6c6c8k5zq,hash_rcsp5lj7yshjf1,pinterest_20250928_15.csv,2025-09-28T16:14:00+00:00
pin_acct_7,pin_camp_143,pin_grp_562,pin_prom_1986,pin_347,2025-12-02,5,,TABLET,homefeed,UNKNOWN,,285,8,0.133639,PHP,17,4,VALIDATED,ACTIVE,,2025-12-02T05:00:00+00:00,row_nvsxhzzon5jr,hash_rk5qe9d1pkbukx,pinterest_20251202_05.csv,2025-12-02T05:28:00+00:00
pin_acct_8,pin_camp_26,pin_grp_347,pin_prom_810,pin_3241,2026-01-02,23,Asia/Manila,DESKTOP,homefeed,STANDARD,,131,1,0.053152,PHP,1,0,ENRICHED,PAUSED,,2026-01-02T23:00:00+00:00,row_dbr81qrkat4a,hash_5gr5fqf4b8nxjg,pinterest_20260102_23.csv,2026-01-03T23:55:00+00:00
pin_acct_7,pin_camp_127,pin_grp_175,pin_prom_1371,pin_3010,2025-12-12,11,utc,MOBILE,homefeed,SHOPPING,,57,1,0.012799,USD,1,0,VALIDATED,ACTIVE,,2025-12-13T11:00:00+00:00,row_eupn9i27dq00,hash_klgok24fn83vyx,pinterest_20251212_11.csv,2025-12-12T17:12:00+00:00
pin_acct_9,pin_camp_72,pin_grp_353,pin_prom_1578,,2025-12-01,13,,DESKTOP,homefeed,SHOPPING,,120,9,0.098784,PHP,1,4,QUARANTINED,ACTIVE,,2025-12-02T01:00:00+00:00,row_5l4envpyxeh6,hash_l28zdho2jjh0nb,pinterest_20251201_13.csv,2025-12-01T14:28:00+00:00
pin_acct_8,pin_camp_85,pin_grp_525,pin_prom_2082,pin_1643,2025-12-04,15,utc,MOBILE,homefeed,STANDARD,,174,5,0.237021,php,0,1,VALIDATED,ACTIVE,,2025-12-05T15:00:00+00:00,row_cal5yklr3vkj,hash_ggp6tgje7b24e8,pinterest_20251204_15.csv,2025-12-05T03:42:00+00:00
pin_acct_6,pin_camp_72,pin_grp_178,pin_prom_837,pin_2452,2025-10-05,13,utc,TABLET,search,UNKNOWN,,72,2,0.002981,USD,0,1,PUBLISHED,ACTIVE,,2025-10-06T01:00:00+00:00,row_vflh70rhdbd1,hash_n77tbwkj7voan3,pinterest_20251005_13.csv,2025-10-05T15:37:00+00:00
pin_acct_19,pin_camp_51,pin_grp_381,pin_prom_2355,pin_1132,2025-12-20,1,,MOBILE,homefeed,VIDEO,20.0,57,2,0.064251,PHP,1,1,PUBLISHED,ACTIVE,,2025-12-20T13:00:00+00:00,row_hexvusfujn9i,hash_z3qehw6gidqlmg,pinterest_20251220_01.csv,2025-12-20T02:44:00+00:00
pin_acct_2,pin_camp_82,pin_grp_355,pin_prom_1675,,2025-10-21,0,Asia/Manila,DESKTOP,search,VIDEO,,200,12,0.161113,USD,10,4,VALIDATED,ACTIVE,,2025-10-21T12:00:00+00:00,row_ji90ydyn2do0,hash_x25773tgxu1m6k,pinterest_20251021_00.csv,2025-10-21T02:42:00+00:00
pin_acct_14,pin_camp_142,pin_grp_173,pin_prom_1492,pin_789,2026-01-05,12,utc,MOBLIE,search,SHOPPING,,699,17,0.782794,PHP,5,11,VALIDATED,ACTIVE,,2026-01-06T12:00:00+00:00,row_fd5qsgipv43q,hash_6w6kk3ibe2cs04,pinterest_20260105_12.csv,2026-01-05T13:57:00+00:00
pin_acct_20,pin_camp_86,pin_grp_85,pin_prom_2029,pin_3719,2025-10-12,4,UTC,TABLET,related_pins,VIDEO,,114,3,0.042238,USD,4,0,PUBLISHED,ACTIVE,,2025-10-12T04:00:00+00:00,row_ede01gj5t2cr,hash_dh3d5eyvwdu90d,pinterest_20251012_04.csv,2025-10-14T04:31:00+00:00
pin_acct_4,pin_camp_24,pin_grp_373,pin_prom_1673,,2026-01-09,1,utc,DESKTOP,homefeed,UNKNOWN,,93,0,0.141596,USD,0,0,ENRICHED,PAUSED,,2026-01-09T13:00:00+00:00,row_92kc2pvbqw0q,hash_x6xutf718oave1,pinterest_20260109_01.csv,2026-01-09T07:15:00+00:00
pin_acct_1,pin_camp_152,pin_grp_451,pin_prom_273,,2025-12-30,7,UTC,DESKTOP,related_pins,UNKNOWN,,193,0,0.118985,USD,3,0,VALIDATED,ACTIVE,,2025-12-30T08:00:00+00:00,row_h6r9h31jab7x,hash_4ylqnwnk75mqit,pinterest_20251230_07.csv,2025-12-30T07:26:00+00:00
pin_acct_11,pin_camp_64,pin_grp_594,pin_prom_1824,pin_3893,2025-11-18,20,,TABLET,search,UNKNOWN,,129,3,0.03257,USD,2,1,PUBLISHED,ACTIVE,,2025-11-18T20:00:00+00:00,row_6vrvjvrkl6l3,hash_nyr3ewgkv2ejk8,pinterest_20251118_20.csv,2025-11-19T02:42:00+00:00
pin_acct_3,pin_camp_62,pin_grp_239,pin_prom_280,pin_3518,2025-10-14,17,UTC,TABLET,search,UNKNOWN,,71,2,0.079894,PHP,0,0,RECEIVED,ACTIVE,,2025-10-15T05:00:00+00:00,row_xipz976f3utq,hash_3sdhmwg308srf9,pinterest_20251014_17.csv,2025-10-15T17:09:00+00:00
pin_acct_14,pin_camp_72,pin_grp_521,pin_prom_1299,pin_2349,2025-11-01,7,UTC,DESKTOP,search,CAROUSEL,,122,1,0.028576,PHP,6,0,ENRICHED,ACTIVE,,2025-11-01T19:00:00+00:00,row_9qso3h75jpro,hash_w0rzqdvt4qzhro,pinterest_20251101_07.csv,2025-11-01T07:24:00+00:00
pin_acct_4,pin_camp_146,pin_grp_265,pin_prom_539,pin_1143,2025-11-05,18,,MOBILE,related_pins,CAROUSEL,,280,8,0.411152,PHP,4,3,VALIDATED,ACTIVE,,2025-11-06T06:00:00+00:00,row_dfyh52znf5cq,hash_xfw4zsx7uix29d,pinterest_20251105_18.csv,2025-11-07T18:04:00+00:00
pin_acct_17,pin_camp_37,pin_grp_69,pin_prom_1099,pin_320,2025-12-15,5,Asia/Manila,MOBLIE,homefeed,UNKNOWN,,115,24,0.043226,USD,1,7,PUBLISHED,ACTIVE,,2025-12-15T06:00:00+00:00,row_ee9aftswlv59,hash_x68zbn3ob81tjs,pinterest_20251215_05.csv,2025-12-15T07:24:00+00:00
pin_acct_13,pin_camp_142,pin_grp_189,pin_prom_842,,2026-01-13,21,utc,MOBILE,homefeed,UNKNOWN,,157,3,0.035913,PHP,10,1,QUARANTINED,ACTIVE,,2026-01-13T21:00:00+00:00,row_5iir2wk5wxml,hash_7ejiibk19arvx6,pinterest_20260113_21.csv,2026-01-13T21:29:00+00:00
pin_acct_4,pin_camp_118,pin_grp_424,pin_prom_1630,,2026-01-02,20,utc,DESKTOP,related_pins,CAROUSEL,,268,6,0.103374,PHP,25,2,VALIDATED,ARCHIVED,,2026-01-02T20:00:00+00:00,row_4f58c40zx54x,hash_obw2kc1cllc04x,pinterest_20260102_20.csv,2026-01-02T20:43:00+00:00
pin_acct_10,pin_camp_155,pin_grp_139,pin_prom_905,pin_3475,2025-11-15,22,Asia/Manila,TABLET,homefeed,CAROUSEL,,84,2,0.018573,PHP,0,1,PUBLISHED,ACTIVE,,2025-11-15T22:00:00+00:00,row_eqwk7k5jq5tb,hash_nfug51xcw26qgc,pinterest_20251115_22.csv,2025-11-15T22:15:00+00:00
pin_acct_2,pin_camp_79,pin_grp_554,pin_prom_1776,pin_2396,2025-10-23,14,UTC,TABLET,homefeed,STANDARD,,434,22,0.308786,USD,9,10,VALIDATED,ACTIVE,,2025-10-24T02:00:00+00:00,row_spu80lcf881a,hash_hz23o06hupo80c,pinterest_20251023_14.csv,2025-10-23T14:30:00+00:00
pin_acct_20,pin_camp_116,pin_grp_407,pin_prom_421,pin_2724,2025-11-08,1,UTC,DESKTOP,related_pins,UNKNOWN,,93,6,0.022059,USD,2,2,PUBLISHED,ACTIVE,,2025-11-08T13:00:00+00:00,row_yn1q3cqgx31z,hash_nigm5cwzas2k44,pinterest_20251108_01.csv,2025-11-08T03:42:00+00:00
pin_acct_9,pin_camp_55,pin_grp_564,pin_prom_1929,pin_2093,2025-11-27,7,,TABLET,search,SHOPPING,,115,3,0.184401,USD,0,0,VALIDATED,ACTIVE,,2025-11-27T08:00:00+00:00,row_mdzyap9edi52,hash_e3kytqk90hvdw4,pinterest_20251127_07.csv,2025-11-27T07:36:00+00:00
pin_acct_15,pin_camp_107,pin_grp_303,pin_prom_2329,pin_1401,2025-12-27,10,Asia/Manila,MOBLIE,related_pins,VIDEO,,213,8,0.211166,PHP,0,2,VALIDATED,PAUSED,,2025-12-27T11:00:00+00:00,row_s90qfhb5k2dc,hash_8p4p2eoei2yr81,pinterest_20251227_10.csv,2025-12-29T10:47:00+00:00
pin_acct_10,pin_camp_21,pin_grp_123,pin_prom_281,,2025-11-25,3,Asia/Manila,TABLET,related_pins,UNKNOWN,,67,10,0.025572,PHP,1,4,RECEIVED,ACTIVE,,2025-11-26T03:00:00+00:00,row_gz7lb4d44c8s,hash_p3lkflvgykbxg5,pinterest_20251125_03.csv,2025-11-25T15:36:00+00:00
pin_acct_18,pin_camp_45,pin_grp_47,pin_prom_614,pin_3706,2025-10-28,1,utc,TABLET,homefeed,SHOPPING,,42,2,0.095892,PHP,0,1,ENRICHED,ACTIVE,,2025-10-28T02:00:00+00:00,row_ypaz9u6lpp8s,hash_cq5xphjp3l2pna,pinterest_20251028_01.csv,2025-10-28T01:40:00+00:00
pin_acct_7,pin_camp_159,pin_grp_332,pin_prom_2336,pin_198,2025-11-15,18,UTC,TABLET,homefeed,CAROUSEL,,1110,1291,1.499575,USD,15,610,ENRICHED,ACTIVE,,2025-11-16T18:00:00+00:00,row_njs6ep87v49f,hash_meymig2ubgg4tk,pinterest_20251115_18.csv,2025-11-16T00:39:00+00:00
pin_acct_11,pin_camp_25,pin_grp_329,pin_prom_2167,,2025-10-08,19,UTC,DESKTOP,homefeed,CAROUSEL,,485,0,0.065579,PHP,3,0,VALIDATED,PAUSED,,2025-10-09T19:00:00+00:00,row_0cxtpqzizhk1,hash_bz09bnf3t01mah,pinterest_20251008_19.csv,2025-10-08T20:56:00+00:00
pin_acct_4,pin_camp_3,pin_grp_572,pin_prom_333,pin_166,2025-11-19,10,Asia/Manila,MOBILE,related_pins,CAROUSEL,,48,1,0.044017,PHP,1,0,VALIDATED,DRAFT,,2025-11-20T10:00:00+00:00,row_hzfglvpk9cg7,hash_fhvywzfgzeclx1,pinterest_20251119_10.csv,2025-11-19T12:31:00+00:00
pin_acct_19,pin_camp_103,pin_grp_228,pin_prom_1179,pin_3275,2025-12-28,23,,TABLET,homefeed,UNKNOWN,,317,12,0.280227,USD,18,8,PUBLISHED,ACTIVE,,2025-12-29T23:00:00+00:00,row_r0kcgfejwrpk,hash_a9sz3utzt17yrb,pinterest_20251228_23.csv,2025-12-30T23:13:00+00:00
pin_acct_19,pin_camp_103,pin_grp_48,pin_prom_1788,,2025-10-16,12,utc,TABLET,related_pins,STANDARD,,103,1,0.028595,SGD,2,0,ENRICHED,PAUSED,,2025-10-17T12:00:00+00:00,row_3724sq9ln6ty,hash_gkaalaj91e2udr,pinterest_20251016_12.csv,2025-10-16T14:18:00+00:00
pin_acct_15,pin_camp_132,pin_grp_545,pin_prom_1985,,2025-09-21,11,Asia/Manila,MOBILE,search,SHOPPING,,157,9,0.439656,PHP,8,7,ENRICHED,ACTIVE,,2025-09-22T11:00:00+00:00,row_wx72tri7m081,hash_zvlrosanl7ggst,pinterest_20250921_11.csv,2025-09-21T11:24:00+00:00
