ad_account_id,campaign_id,ad_squad_id,ad_id,creative_id,start_time_utc,end_time_utc,device_os,placement,ad_product_type,creative_duration_seconds,view_time_millis,impressions,swipes,spend,currency_code,video_views,engagements,pipeline_status,delivery_status,quarantine_reason,ingested_at,row_id,row_hash,source_file,ingested_at_utc
snap_acct_18,snap_camp_66,snap_squad_571,snap_ad_505,snap_cr_226,2025-09-23T21:00:00+00:00,2025-09-23T22:00:00+00:00,Android,Stories,COLLECTION_AD,,,48,0,0.05156,AUD,,0,ENRICHED,ACTIVE,,2025-09-24T21:00:00+00:00,row_0x8b804qjrtv,hash_qkaecoqv4gvw7s,snapchat_20250923_21.csv,2025-09-25T21:10:00+00:00
snap_acct_15,snap_camp_112,snap_squad_160,snap_ad_701,,2025-09-28T07:00:00+00:00,2025-09-28T08:00:00+00:00,Android,Stories,STORY_AD,20.0,731860.0,202,56,0.239983,PHP,74.0,15,QUARANTINED,ACTIVE,CLICKS_GT_IMPRESSIONS,2025-09-28T09:00:00+00:00,row_f1caz6uoihxk,hash_0rbwxotf51xt4s,snapchat_20250928_07.csv,2025-09-29T07:10:00+00:00
snap_acct_6,snap_camp_111,snap_squad_408,snap_ad_2144,snap_cr_3426,2025-11-02T10:00:00+00:00,2025-11-02T11:00:00+00:00,Android,Stories,STORY_AD,60.0,3154860.0,234,2,0.075567,SGD,102.0,46,PUBLISHED,ACTIVE,,2025-11-02T10:00:00+00:00,row_clj7skfi53p6,hash_3wuulw7vazbrkg,snapchat_20251102_10.csv,2025-11-02T10:31:00+00:00
snap_acct_3,snap_camp_86,snap_squad_390,snap_ad_1996,snap_cr_2565,2025-10-26T10:00:00+00:00,2025-10-26T11:00:00+00:00,Android,Discover,COLLECTION_AD,,,162,2,0.187553,USD,,14,PUBLISHED,PAUSED,,2025-10-26T12:00:00+00:00,row_pbhfjb4tzdpn,hash_umaki95chunvw1,snapchat_20251026_10.csv,2025-10-26T11:31:00+00:00
snap_acct_18,snap_camp_37,snap_squad_330,snap_ad_988,snap_cr_551,2025-12-07T21:00:00+00:00,2025-12-07T22:00:00+00:00,Other,Discover,SINGLE_VIDEO,12.0,158270.0,233,1,0.124891,PHP,49.0,32,VALIDATED,ACTIVE,,2025-12-07T23:00:00+00:00,row_bl9gxmx1gaa1,hash_zg5wi3n4os28kw,snapchat_20251207_21.csv,2025-12-08T03:47:00+00:00
snap_acct_17,snap_camp_82,snap_squad_525,snap_ad_568,snap_cr_560,2025-12-16T02:00:00+00:00,2025-12-16T03:00:00+00:00,Other,Discover,COLLECTION_AD,,,102,1,0.046883,PHP,,12,PUBLISHED,ACTIVE,,2025-12-17T02:00:00+00:00,row_gblswbj36hci,hash_z66il1cnmfg67k,snapchat_20251216_02.csv,2025-12-18T02:37:00+00:00
snap_acct_20,snap_camp_91,snap_squad_210,snap_ad_436,snap_cr_4018,2025-11-07T14:00:00+00:00,2025-11-07T15:00:00+00:00,Other,Stories,COLLECTION_AD,,,221,10,0.204303,EUR,,20,VALIDATED,ACTIVE,,2025-11-08T14:00:00+00:00,row_jcigw0wae307,hash_cp6cyv92gsea0b,snapchat_20251107_14.csv,2025-11-07T14:06:00+00:00
snap_acct_5,snap_camp_103,snap_squad_64,snap_ad_2193,snap_cr_3467,2025-10-18T15:00:00+00:00,2025-10-18T16:00:00+00:00,Other,Discover,SINGLE_VIDEO,90.0,3307520.0,159,2,0.048166,SGD,64.0,19,PUBLISHED,ACTIVE,,2025-10-19T15:00:00+00:00,row_w3wnivomvh3u,hash_olwea1a01l55lk,snapchat_20251018_15.csv,2025-10-18T15:37:00+00:00
snap_acct_12,snap_camp_93,snap_squad_482,snap_ad_2080,,2025-10-23T10:00:00+00:00,2025-10-23T11:00:00+00:00,Other,Discover,STORY_AD,8.0,694950.0,293,0,0.160951,EUR,123.0,32,VALIDATED,ACTIVE,,2025-10-23T16:00:00+00:00,row_mclrcu08xiq8,hash_2m9vp6imed05r3,snapchat_20251023_10.csv,2025-10-23T10:43:00+00:00
snap_acct_17,snap_camp_39,snap_squad_636,snap_ad_295,snap_cr_1026,2025-11-21T00:00:00+00:00,2025-11-21T01:00:00+00:00,iOS,Stories,COLLECTION_AD,,,132,2,0.038682,USD,,1,VALIDATED,LIMITED,,2025-11-22T00:00:00+00:00,row_zjnhsm2qvesx,hash_glgw3d5t6bn1dg,snapchat_20251121_00.csv,2025-11-21T12:49:00+00:00
snap_acct_15,snap_camp_134,snap_squad_311,snap_ad_954,snap_cr_3083,2025-12-24T18:00:00+00:00,2025-12-24T19:00:00+00:00,Android,Discover,SINGLE_VIDEO,60.0,398400.0,100,1,-0.006504,USD,20.0,10,VALIDATED,LIMITED,,2025-12-24T18:00:00+00:00,row_k9bqw7u17xz1,hash_3292bzujd5quh8,snapchat_20251224_18.csv,2025-12-24T18:33:00+00:00
snap_acct_16,snap_camp_12,snap_squad_593,snap_ad_2101,snap_cr_877,2025-09-20T03:00:00+00:00,2025-09-20T04:00:00+00:00,iOS,Discover,STORY_AD,12.0,938490.0,498,5,0.133523,USD,123.0,145,PUBLISHED,ACTIVE,,2025-09-20T05:00:00+00:00,row_hf529ybryu71,hash_kd0zz8jsbx8ezh,snapchat_20250920_03.csv,2025-09-20T03:40:00+00:00
snap_acct_4,snap_camp_2,snap_squad_21,snap_ad_1213,,2025-10-23T12:00:00+00:00,2025-10-23T13:00:00+00:00,Other,Spotlight,SINGLE_IMAGE,,,134,2,0.026572,SGD,,14,RECEIVED,ACTIVE,,2025-10-23T14:00:00+00:00,row_0qsrvp64l6rw,hash_n0lspuj29gqdjm,snapchat_20251023_12.csv,2025-10-23T13:38:00+00:00
snap_acct_16,snap_camp_39,snap_squad_458,snap_ad_2342,snap_cr_4153,2025-11-21T06:00:00+00:00,2025-11-21T07:00:00+00:00,Android,Discover,STORY_AD,10.0,120900.0,176,0,0.171229,PHP,30.0,46,PUBLISHED,PAUSED,,2025-11-21T12:00:00+00:00,row_9zxdy7az1y28,hash_gi0plin8r3ch8t,snapchat_20251121_06.csv,2025-11-22T06:37:00+00:00
snap_acct_18,snap_camp_9,snap_squad_464,snap_ad_1282,snap_cr_3397,2025-12-12T22:00:00+00:00,2025-12-12T23:00:00+00:00,Other,Spotlight,UNKNOWN,,,187,3,0.13594,AUD,,58,VALIDATED,ACTIVE,,2025-12-13T00:00:00+00:00,row_ozn79mt399fa,hash_dltuovgavkykop,snapchat_20251212_22.csv,2025-12-14T22:38:00+00:00
snap_acct_18,snap_camp_156,snap_squad_474,snap_ad_1696,snap_cr_2989,2025-12-09T04:00:00+00:00,2025-12-09T05:00:00+00:00,Android,Discover,UNKNOWN,,,237,1,0.092729,AUD,,34,VALIDATED,ACTIVE,,2025-12-09T06:00:00+00:00,row_943dl4n1a1n9,hash_lbm8r2ypgkhz4v,snapchat_20251209_04.csv,2025-12-09T05:42:00+00:00
snap_acct_11,snap_camp_129,snap_squad_36,snap_ad_1759,snap_cr_585,2025-11-17T12:00:00+00:00,2025-11-17T13:00:00+00:00,iOS,Spotlight,SINGLE_IMAGE,,,224,4,0.06757,PHP,,18,VALIDATED,ACTIVE,,2025-11-17T14:00:00+00:00,row_08ot33gu9j5f,hash_p1mmgpgx6bql7y,snapchat_20251117_12.csv,2025-11-18T12:34:00+00:00
snap_acct_1,snap_camp_49,snap_squad_140,snap_ad_2010,snap_cr_2333,2025-12-22T23:00:00+00:00,2025-12-23T00:00:00+00:00,Android,Stories,SINGLE_IMAGE,,,166,0,0.16678,PHP,,98,ENRICHED,ACTIVE,,2025-12-23T05:00:00+00:00,row_ddnoq8n1ix29,hash_iiua1ydrsilfhm,snapchat_20251222_23.csv,2025-12-23T11:08:00+00:00
snap_acct_16,snap_camp_16,snap_squad_107,snap_ad_1299,snap_cr_2778,2025-11-26T22:00:00+00:00,2025-11-26T23:00:00+00:00,iOS,Stories,COLLECTION_AD,,,50,0,0.004608,USD,,2,VALIDATED,ACTIVE,,2025-11-26T22:00:00+00:00,row_bwl5ekurcefe,hash_678dbkas54xbv8,snapchat_20251126_22.csv,2025-11-28T22:30:00+00:00
snap_acct_14,snap_camp_113,snap_squad_534,snap_ad_902,snap_cr_2148,2025-11-05T02:00:00+00:00,2025-11-05T03:00:00+00:00,Android,Stories,STORY_AD,90.0,2006580.0,133,2,0.125597,USD,53.0,34,VALIDATED,ACTIVE,,2025-11-06T02:00:00+00:00,row_mmm6x0bcpbb5,hash_70zv7hghdddsn3,snapchat_20251105_02.csv,2025-11-05T02:13:00+00:00
snap_acct_6,snap_camp_30,snap_squad_578,snap_ad_1335,snap_cr_132,2026-01-09T00:00:00+00:00,2026-01-09T01:00:00+00:00,Android,Stories,SINGLE_IMAGE,,,258,0,0.127377,EUR,,49,VALIDATED,LIMITED,,2026-01-10T00:00:00+00:00,row_swxq4ox28f02,hash_kvoe660kwku38d,snapchat_20260109_00.csv,2026-01-11T00:57:00+00:00
snap_acct_15,snap_camp_26,snap_squad_39,snap_ad_2254,snap_cr_953,2025-10-10T20:00:00+00:00,2025-10-10T21:00:00+00:00,Android,Spotlight,SINGLE_IMAGE,,,227,2,0.219623,USD,,7,VALIDATED,ACTIVE,,2025-10-10T22:00:00+00:00,row_tso1fjfszhp9,hash_a54ch0677zzaw6,snapchat_20251010_20.csv,2025-10-10T22:40:00+00:00
snap_acct_7,snap_camp_125,snap_squad_95,snap_ad_1320,snap_cr_2221,2025-12-19T20:00:00+00:00,2025-12-19T21:00:00+00:00,Android,Discover,UNKNOWN,,,257,10,0.136276,USD,,32,VALIDATED,ACTIVE,,2025-12-20T02:00:00+00:00,row_3739hmdrxygk,hash_icp3yba0w95ydb,snapchat_20251219_20.csv,2025-12-21T20:40:00+00:00
snap_acct_19,snap_camp_138,snap_squad_116,snap_ad_2343,snap_cr_2795,2025-10-07T04:00:00+00:00,2025-10-07T05:00:00+00:00,iOS,Spotlight,SINGLE_VIDEO,45.0,194600.0,338,10,0.109309,PHP,14.0,98,VALIDATED,ACTIVE,,2025-10-07T04:00:00+00:00,row_52t6e4mn80oq,hash_awrh2wr5dlx1pl,snapchat_20251007_04.csv,2025-10-07T16:35:00+00:00
snap_acct_14,snap_camp_179,snap_squad_307,snap_ad_188,,2025-12-22T22:00:00+00:00,2025-12-22T23:00:00+00:00,Other,Discover,STORY_AD,6.0,11880.0,58,0,0.032932,PHP,4.0,10,ENRICHED,LIMITED,,2025-12-23T00:00:00+00:00,row_g0k28jf5veas,hash_27f35wozq98wkr,snapchat_20251222_22.csv,2025-12-23T10:23:00+00:00
snap_acct_18,snap_camp_174,snap_squad_385,snap_ad_1419,,2025-10-28T07:00:00+00:00,2025-10-28T08:00:00+00:00,Other,Stories,SINGLE_IMAGE,,,119,7,0.105923,PHP,,4,QUARANTINED,ACTIVE,,2025-10-29T07:00:00+00:00,row_zuyaicqgphoc,hash_plm46pg1gnjtr9,snapchat_20251028_07.csv,2025-10-30T07:50:00+00:00
snap_acct_5,snap_camp_103,snap_squad_470,snap_ad_1087,snap_cr_2739,2026-01-08T22:00:00+00:00,2026-01-08T23:00:00+00:00,Android,Spotlight,STORY_AD,60.0,3531000.0,324,1,0.401782,PHP,100.0,71,VALIDATED,ACTIVE,,2026-01-09T00:00:00+00:00,row_doosn1a0l48l,hash_sa24ct8bf40jfh,snapchat_20260108_22.csv,2026-01-09T00:32:00+00:00
snap_acct_8,snap_camp_25,snap_squad_293,snap_ad_1820,snap_cr_2238,2025-10-10T18:00:00+00:00,2025-10-10T19:00:00+00:00,Android,Stories,STORY_AD,20.0,70880.0,180,2,0.15696,PHP,16.0,15,ENRICHED,ACTIVE,,2025-10-10T20:00:00+00:00,row_vthj1f62wg1n,hash_8zmzn3b73f59tu,snapchat_20251010_18.csv,2025-10-10T19:58:00+00:00
snap_acct_12,snap_camp_103,snap_squad_505,snap_ad_1081,snap_cr_2661,2025-10-21T14:00:00+00:00,2025-10-21T15:00:00+00:00,Other,Stories,COLLECTION_AD,,,165,2,0.151304,USD,,29,PUBLISHED,ACTIVE,,2025-10-21T14:00:00+00:00,row_yq2kcjuop9b0,hash_2edadz52hsx3gx,snapchat_20251021_14.csv,2025-10-21T14:07:00+00:00
snap_acct_6,snap_camp_35,snap_squad_486,snap_ad_2180,snap_cr_228,2025-11-03T17:00:00+00:00,2025-11-03T18:00:00+00:00,Android,Spotlight,SINGLE_IMAGE,,,662,1,0.29271,AUD,,36,PUBLISHED,LIMITED,,2025-11-03T17:00:00+00:00,row_0iqxt627lo37,hash_vxj6nd6dsirvmd,snapchat_20251103_17.csv,2025-11-05T17:15:00+00:00
snap_acct_8,snap_camp_57,snap_squad_374,snap_ad_2054,snap_cr_1529,2025-10-25T06:00:00+00:00,2025-10-25T07:00:00+00:00,Android,Spotlight,SINGLE_IMAGE,,,211,11,0.06087,USD,,33,VALIDATED,ARCHIVED,,2025-10-26T06:00:00+00:00,row_249v7x71pjje,hash_uj024m0hn6v9gw,snapchat_20251025_06.csv,2025-10-27T06:17:00+00:00
snap_acct_16,snap_camp_85,snap_squad_525,snap_ad_1454,snap_cr_714,2025-12-05T14:00:00+00:00,2025-12-05T15:00:00+00:00,Other,Discover,STORY_AD,20.0,1799410.0,279,2,0.336797,USD,103.0,9,ENRICHED,ACTIVE,,2025-12-05T16:00:00+00:00,row_ebs4k4gdpo3s,hash_9eg98l4jrsrd1b,snapchat_20251205_14.csv,2025-12-05T14:42:00+00:00
snap_acct_20,snap_camp_72,snap_squad_316,snap_ad_337,,2025-12-31T23:00:00+00:00,2026-01-01T00:00:00+00:00,iOS,Spotlight,SINGLE_IMAGE,,,249,6,0.113729,USD,,56,VALIDATED,ACTIVE,,2026-01-01T05:00:00+00:00,row_a1tyz3d6cgzx,hash_t79pbtmool8f8z,snapchat_20251231_23.csv,2026-01-01T11:35:00+00:00
snap_acct_20,snap_camp_21,snap_squad_437,snap_ad_1265,snap_cr_3561,2026-01-03T19:00:00+00:00,2026-01-03T20:00:00+00:00,Other,Stories,SINGLE_VIDEO,20.0,107520.0,89,2,0.066358,USD,14.0,2,ENRICHED,ACTIVE,,2026-01-04T01:00:00+00:00,row_xxixkxpkob6r,hash_fltwazygta5fp1,snapchat_20260103_19.csv,2026-01-04T19:15:00+00:00
snap_acct_12,snap_camp_147,snap_squad_15,snap_ad_713,snap_cr_199,2025-10-14T02:00:00+00:00,2025-10-14T03:00:00+00:00,Other,Spotlight,SINGLE_VIDEO,20.0,6140.0,60,1,0.069927,USD,1.0,1,ENRICHED,DISAPPROVED,,2025-10-15T02:00:00+00:00,row_i6v6nzzmncrq,hash_bknwphp27oj8yc,snapchat_20251014_02.csv,2025-10-14T02:08:00+00:00
snap_acct_13,snap_camp_34,snap_squad_155,snap_ad_2321,snap_cr_3029,2026-01-01T01:00:00+00:00,2026-01-01T02:00:00+00:00,iOS,Spotlight,SINGLE_VIDEO,60.0,113040.0,58,0,0.07446,USD,6.0,12,PUBLISHED,ACTIVE,,2026-01-02T01:00:00+00:00,row_7ih06v1umswp,hash_rnoiy38cqaarl9,snapchat_20260101_01.csv,2026-01-01T13:41:00+00:00
snap_acct_3,snap_camp_30,snap_squad_38,snap_ad_2315,snap_cr_721,2026-01-16T11:00:00+00:00,2026-01-16T12:00:00+00:00,Android,Stories,UNKNOWN,,,153,2,0.052962,SGD,,12,PUBLISHED,ACTIVE,,2026-01-16T11:00:00+00:00,row_usdkgox0gvpx,hash_n3kipwzxdz00ic,snapchat_20260116_11.csv,2026-01-16T12:58:00+00:00
snap_acct_8,snap_camp_106,snap_squad_579,snap_ad_807,,2026-01-01T03:00:00+00:00,2026-01-01T04:00:00+00:00,Other,Spotlight,SINGLE_IMAGE,,,377,11,0.115767,USD,,123,VALIDATED,ACTIVE,,2026-01-01T03:00:00+00:00,row_p7dglcz4f9rg,hash_da87kgl8jzf3c8,snapchat_20260101_03.csv,2026-01-01T05:37:00+00:00
snap_acct_10,snap_camp_106,snap_squad_61,snap_ad_1749,snap_cr_884,2025-11-09T06:00:00+00:00,2025-11-09T07:00:00+00:00,Other,Stories,SINGLE_IMAGE,,,192,3,0.13877,USD,,7,PUBLISHED,ACTIVE,,2025-11-10T06:00:00+00:00,row_29vbo42zitht,hash_jx82sihoygszso,snapchat_20251109_06.csv,2025-11-09T06:19:00+00:00
snap_acct_4,snap_camp_19,snap_squad_309,snap_ad_55,snap_cr_34,2025-09-21T08:00:00+00:00,2025-09-21T09:00:00+00:00,iOS,Discover,SINGLE_IMAGE,,,197,0,0.050988,PHP,,11,PUBLISHED,ACTIVE,,2025-09-22T08:00:00+00:00,row_hkogzkmw08n8,hash_8c8ltke7pixoyb,snapchat_20250921_08.csv,2025-09-21T08:53:00+00:00
snap_acct_6,snap_camp_115,snap_squad_278,snap_ad_1220,snap_cr_1563,2025-10-27T22:00:00+00:00,2025-10-27T23:00:00+00:00,iOS,Stories,SINGLE_IMAGE,,,67,1,0.021938,PHP,,9,VALIDATED,ACTIVE,,2025-10-28T00:00:00+00:00,row_ymrqlst1dgi2,hash_yc8v2est2eqofy,snapchat_20251027_22.csv,2025-10-27T23:40:00+00:00
snap_acct_12,snap_camp_138,snap_squad_457,snap_ad_1650,snap_cr_3597,2025-09-30T22:00:00+00:00,2025-09-30T23:00:00+00:00,Other,Stories,COLLECTION_AD,,,740,8,0.382059,USD,,284,VALIDATED,ACTIVE,,2025-10-01T04:00:00+00:00,row_yod7k4egu3sp,hash_kchafkbv0lrnbg,snapchat_20250930_22.csv,2025-10-01T04:26:00+00:00
snap_acct_5,snap_camp_148,snap_squad_518,snap_ad_841,snap_cr_905,2025-10-24T18:00:00+00:00,2025-10-24T19:00:00+00:00,iOS,Spotlight,UNKNOWN,,,118,0,0.072506,PHP,,9,RECEIVED,ACTIVE,,2025-10-25T18:00:00+00:00,row_pjv5rg65bn7c,hash_4k92j1x5t96cvi,snapchat_20251024_18.csv,2025-10-25T18:31:00+00:00
snap_acct_18,snap_camp_45,snap_squad_186,snap_ad_1891,snap_cr_2239,2025-10-06T22:00:00+00:00,2025-10-06T23:00:00+00:00,iOS,Discover,SINGLE_IMAGE,,,142,1,0.140489,PHP,,6,VALIDATED,LIMITED,,2025-10-07T04:00:00+00:00,row_gywkloptqukm,hash_dxrt2sync6r65q,snapchat_20251006_22.csv,2025-10-08T22:40:00+00:00
snap_acct_5,snap_camp_179,snap_squad_185,snap_ad_1741,snap_cr_4023,2025-11-09T11:00:00+00:00,2025-11-09T12:00:00+00:00,iOS,Spotlight,STORY_AD,45.0,6899930.0,589,6,0.676679,SGD,239.0,214,RECEIVED,ACTIVE,,2025-11-09T11:00:00+00:00,row_f90jpcurcl5s,hash_vla292lwaobhst,snapchat_20251109_11.csv,2025-11-09T13:59:00+00:00
snap_acct_19,snap_camp_153,snap_squad_647,snap_ad_2190,snap_cr_2507,2025-10-04T14:00:00+00:00,2025-10-04T15:00:00+00:00,Other,Discover,STORY_AD,12.0,616740.0,221,6,0.089269,EUR,114.0,70,VALIDATED,ACTIVE,,2025-10-04T20:00:00+00:00,row_b42dvi1vl9js,hash_slstip86t88z46,snapchat_20251004_14.csv,2025-10-04T14:21:00+00:00
snap_acct_9,snap_camp_88,snap_squad_626,snap_ad_2282,snap_cr_3530,2025-12-13T16:00:00+00:00,2025-12-13T17:00:00+00:00,Other,Discover,UNKNOWN,,,178,6,0.101453,USD,,35,VALIDATED,ACTIVE,,2025-12-13T18:00:00+00:00,row_xlvlr17fnqyt,hash_omfucbauwalku3,snapchat_20251213_16.csv,2025-12-13T17:33:00+00:00
snap_acct_6,snap_camp_24,snap_squad_583,snap_ad_1137,snap_cr_3310,2025-12-17T18:00:00+00:00,2025-12-17T19:00:00+00:00,iOS,Spotlight,COLLECTION_AD,,,231,5,0.111178,USD,,30,PUBLISHED,ACTIVE,,2025-12-17T18:00:00+00:00,row_v62y0ddbbjy8,hash_5jng2xj6yj86qd,snapchat_20251217_18.csv,2025-12-17T19:40:00+00:00
snap_acct_19,snap_camp_88,snap_squad_416,snap_ad_1216,snap_cr_2858,2025-11-16T03:00:00+00:00,2025-11-16T04:00:00+00:00,iOS,Discover,SINGLE_IMAGE,,,202,1,0.07482,PHP,,50,VALIDATED,PAUSED,,2025-11-17T03:00:00+00:00,row_gt8cacb2k7q3,hash_quen3az2kv4wvs,snapchat_20251116_03.csv,2025-11-18T03:40:00+00:00
snap_acct_20,snap_camp_23,snap_squad_258,snap_ad_1169,snap_cr_1222,2025-12-11T08:00:00+00:00,2025-12-11T09:00:00+00:00,iOS,Spotlight,STORY_AD,,,346,8,0.403532,AUD,84.0,4,QUARANTINED,ACTIVE,MISSING_VIDEO_DURATION,2025-12-11T10:00:00+00:00,row_r19i08uqig23,hash_2wharofy2xumfl,snapchat_20251211_08.csv,2025-12-11T10:42:00+00:00
snap_acct_9,snap_camp_120,snap_squad_218,snap_ad_884,snap_cr_3361,2025-11-26T21:00:00+00:00,2025-11-26T22:00:00+00:00,iOS,Spotlight,SINGLE_IMAGE,,,265,13,0.220638,SGD,,51,VALIDATED,ACTIVE,,2025-11-26T23:00:00+00:00,row_iv7gaad8dazx,hash_1v5l38w3dq7vna,snapchat_20251126_21.csv,2025-11-26T21:30:00+00:00
snap_acct_9,snap_camp_18,snap_squad_636,snap_ad_2276,,2026-01-14T10:00:00+00:00,2026-01-14T11:00:00+00:00,Android,Spotlight,SINGLE_VIDEO,30.0,960.0,64,2,0.031054,USD,2.0,5,VALIDATED,ACTIVE,,2026-01-14T16:00:00+00:00,row_2hspi4c28bpr,hash_ko4n2hunn0gvp2,snapchat_20260114_10.csv,2026-01-14T10:57:00+00:00
snap_acct_14,snap_camp_155,snap_squad_572,snap_ad_1721,snap_cr_1079,2026-01-10T01:00:00+00:00,2026-01-10T02:00:00+00:00,Android,Discover,SINGLE_IMAGE,,,213,6,0.045759,USD,,31,ENRICHED,ACTIVE,,2026-01-10T07:00:00+00:00,row_2xji0s9bsahs,hash_kvgcj9u1uhveye,snapchat_20260110_01.csv,2026-01-10T07:24:00+00:00
snap_acct_11,snap_camp_2,snap_squad_511,snap_ad_751,snap_cr_2574,2025-10-06T05:00:00+00:00,2025-10-06T06:00:00+00:00,iOS,Spotlight,COLLECTION_AD,,,35,0,0.020008,USD,,8,VALIDATED,ACTIVE,,2025-10-06T07:00:00+00:00,row_7vghb8biatm1,hash_xsyc2kf0rwb1rv,snapchat_20251006_05.csv,2025-10-07T05:57:00+00:00
snap_acct_8,snap_camp_14,snap_squad_331,snap_ad_537,snap_cr_4108,2026-01-06T05:00:00+00:00,2026-01-06T06:00:00+00:00,Other,Discover,COLLECTION_AD,,,448,28,0.083231,USD,,79,ENRICHED,ACTIVE,,2026-01-06T07:00:00+00:00,row_jkk2u13hj58y,hash_6icxdhyzp74xcy,snapchat_20260106_05.csv,2026-01-08T05:02:00+00:00
snap_acct_12,snap_camp_132,snap_squad_251,snap_ad_2095,snap_cr_2036,2025-12-27T17:00:00+00:00,2025-12-27T18:00:00+00:00,iOS,Stories,STORY_AD,6.0,32760.0,115,2,0.195169,SGD,9.0,22,VALIDATED,ACTIVE,,2025-12-28T17:00:00+00:00,row_vrcshmfhaf2e,hash_79mowiwh6e2rbk,snapchat_20251227_17.csv,2025-12-27T23:38:00+00:00
snap_acct_9,snap_camp_64,snap_squad_263,snap_ad_1461,snap_cr_916,2025-10-03T14:00:00+00:00,2025-10-03T15:00:00+00:00,Android,Spotlight,COLLECTION_AD,,,58,2,0.024935,PHP,,1,RECEIVED,ACTIVE,,2025-10-03T20:00:00+00:00,row_u88jagm4qhl8,hash_45mzj6ofb3l7r1,snapchat_20251003_14.csv,2025-10-05T14:32:00+00:00
snap_acct_12,snap_camp_81,snap_squad_169,snap_ad_681,snap_cr_4189,2025-11-04T13:00:00+00:00,2025-11-04T14:00:00+00:00,Android,Spotlight,SINGLE_IMAGE,,,124,8,0.119863,EUR,,32,RECEIVED,ACTIVE,,2025-11-04T15:00:00+00:00,row_ecfr2jq7mxe7,hash_g1fvqvaklenypl,snapchat_20251104_13.csv,2025-11-05T01:05:00+00:00
snap_acct_15,snap_camp_140,snap_squad_132,snap_ad_877,snap_cr_2673,2025-11-17T17:00:00+00:00,2025-11-17T18:00:00+00:00,Other,Discover,SINGLE_IMAGE,,,477,25,0.407222,PHP,,4,VALIDATED,ARCHIVED,,2025-11-17T19:00:00+00:00,row_jmzgm9kn8nus,hash_42lvqsb1vgobcy,snapchat_20251117_17.csv,2025-11-19T17:42:00+00:00
snap_acct_17,snap_camp_98,snap_squad_140,snap_ad_2400,snap_cr_2009,2025-10-07T20:00:00+00:00,2025-10-07T21:00:00+00:00,Android,Discover,COLLECTION_AD,,,295,1,0.363847,PHP,,36,PUBLISHED,ACTIVE,,2025-10-07T20:00:00+00:00,row_xto7kgdgramv,hash_99e4smz7w2kvcp,snapchat_20251007_20.csv,2025-10-07T20:04:00+00:00
snap_acct_2,snap_camp_152,snap_squad_575,snap_ad_2113,snap_cr_1782,2026-01-12T06:00:00+00:00,2026-01-12T07:00:00+00:00,Android,Spotlight,SINGLE_IMAGE,,,187,5,0.07495,PHP,,16,VALIDATED,ACTIVE,,2026-01-12T06:00:00+00:00,row_1r7ogoj7l1ni,hash_nlwj758onqakqa,snapchat_20260112_06.csv,2026-01-13T06:17:00+00:00
snap_acct_17,snap_camp_123,snap_squad_108,snap_ad_2012,snap_cr_3515,2025-11-05T06:00:00+00:00,2025-11-05T07:00:00+00:00,iOS,Discover,SINGLE_VIDEO,90.0,7225030.0,169,1,0.168948,SGD,127.0,23,PUBLISHED,PAUSED,,2025-11-06T06:00:00+00:00,row_f6dld1zzpb9d,hash_b6kfixyr1ov9fw,snapchat_20251105_06.csv,2025-11-05T18:28:00+00:00
snap_acct_4,snap_camp_140,snap_squad_497,snap_ad_1099,snap_cr_669,2025-10-01T23:00:00+00:00,2025-10-02T00:00:00+00:00,Other,Stories,STORY_AD,6.0,48510.0,163,11,0.027237,PHP,21.0,20,QUARANTINED,ACTIVE,,2025-10-02T23:00:00+00:00,row_5nxxn2pnwof5,hash_t0jjc244t6jt9u,snapchat_20251001_23.csv,2025-10-02T23:08:00+00:00
snap_acct_14,snap_camp_112,snap_squad_149,snap_ad_1260,,2025-10-08T03:00:00+00:00,2025-10-08T04:00:00+00:00,Android,Stories,COLLECTION_AD,,,172,2,0.085077,EUR,,26,VALIDATED,ARCHIVED,,2025-10-08T05:00:00+00:00,row_k2dxrojwuefw,hash_x0fk1wypca7hms,snapchat_20251008_03.csv,2025-10-08T15:03:00+00:00
snap_acct_16,snap_camp_93,snap_squad_276,snap_ad_293,snap_cr_923,2025-12-17T13:00:00+00:00,2025-12-17T14:00:00+00:00,Other,Spotlight,SINGLE_VIDEO,15.0,513600.0,262,17,0.128739,PHP,80.0,54,VALIDATED,DISAPPROVED,,2025-12-17T13:00:00+00:00,row_qx6kxxhwerwl,hash_j4vjt70m13cu6p,snapchat_20251217_13.csv,2025-12-17T13:31:00+00:00
snap_acct_14,snap_camp_60,snap_squad_622,snap_ad_2019,,2026-01-05T06:00:00+00:00,2026-01-05T07:00:00+00:00,Other,Spotlight,SINGLE_IMAGE,,,217,20,0.045724,USD,,19,PUBLISHED,ACTIVE,,2026-01-06T06:00:00+00:00,row_9c6ccg3q0bc1,hash_o5t1dztft9uwlu,snapchat_20260105_06.csv,2026-01-05T18:20:00+00:00
snap_acct_5,snap_camp_164,snap_squad_404,snap_ad_806,snap_cr_2444,2025-10-01T22:00:00+00:00,2025-10-01T23:00:00+00:00,Other,Spotlight,SINGLE_VIDEO,45.0,159120.0,216,0,0.279499,USD,26.0,21,PUBLISHED,ARCHIVED,,2025-10-01T22:00:00+00:00,row_ygg3wvgcc2mw,hash_sx76qjt4z6l1f1,snapchat_20251001_22.csv,2025-10-02T04:51:00+00:00
